participant_id,time_gameplayed_utc,time_sent_utc,detail,condition,trial_number,name,inter_time_interval,response_time,response_window,late_response,correct_button
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,3,DG-02-JB-018,500,346.9099998,460,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Left,4,DG-02-JB-018,540,325.1730204,520,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,4,DG-02-JB-018,500,267.0379877,420,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Left,5,DG-02-JB-018,540,312.9730225,500,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,5,DG-02-JB-018,500,271.6560364,340,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Left,6,DG-02-JB-018,540,372.7890253,460,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,6,DG-02-JB-018,500,303.7189841,180,1,0
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Left,7,DG-02-JB-018,540,328.4189701,380,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,7,DG-02-JB-018,500,310.7950091,220,1,0
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Left,8,DG-02-JB-018,540,316.5559769,220,1,0
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,8,DG-02-JB-018,500,287.6209617,260,1,0
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Left,9,DG-02-JB-018,540,434.1310263,260,1,0
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,9,DG-02-JB-018,500,287.3630524,340,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Left,10,DG-02-JB-018,540,540,300,1,0
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,10,DG-02-JB-018,500,278.1590223,330,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Left,11,DG-02-JB-018,,,,,0
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,11,DG-02-JB-018,500,293.3659554,320,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Left,12,DG-02-JB-018,540,540.561974,380,1,0
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,12,DG-02-JB-018,500,293.6239839,300,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Left,13,DG-02-JB-018,540,363.6969924,540,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,13,DG-02-JB-018,500,309.1480136,260,1,0
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Left,14,DG-02-JB-018,540,323.9709735,530,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,14,DG-02-JB-018,500,313.1330013,300,1,0
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Left,15,DG-02-JB-018,540,332.5259686,520,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,15,DG-02-JB-018,500,328.4389973,340,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Left,16,DG-02-JB-018,540,323.029995,500,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,16,DG-02-JB-018,500,296.9800234,330,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Left,17,DG-02-JB-018,540,323.9809871,460,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,17,DG-02-JB-018,500,388.6399865,320,1,0
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Left,18,DG-02-JB-018,540,325.5469799,380,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,18,DG-02-JB-018,500,311.5109801,360,0,1
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Left,19,DG-02-JB-018,540,293.9800024,220,1,0
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,19,DG-02-JB-018,500,500,350,1,0
ADMIN-UCSF-,2017-03-16 22:23:25+00:00,2017-03-16 22:35:36+00:00,,Right,20,DG-02-JB-018,,,,,0
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,0,DG-02-AR-017,500,426.3690114,500,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,0,DG-02-AR-017,500,449.6830106,500,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,1,DG-02-AR-017,500,318.3190227,490,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,1,DG-02-AR-017,500,345.7150459,490,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,2,DG-02-AR-017,500,343.249023,480,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,2,DG-02-AR-017,500,309.0829849,480,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,3,DG-02-AR-017,500,345.4259634,460,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,3,DG-02-AR-017,500,313.7620091,460,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,4,DG-02-AR-017,500,303.080976,420,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,4,DG-02-AR-017,500,290.5839682,420,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,5,DG-02-AR-017,500,301.4089465,340,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,5,DG-02-AR-017,500,140.3920054,340,1,0
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,6,DG-02-AR-017,500,278.7689567,180,1,0
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,6,DG-02-AR-017,500,301.9900322,380,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,7,DG-02-AR-017,500,384.0399981,220,1,0
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,7,DG-02-AR-017,,,,,0
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,8,DG-02-AR-017,500,284.8529816,260,1,0
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,8,DG-02-AR-017,500,500,370,1,0
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,9,DG-02-AR-017,500,445.0150132,340,1,0
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,9,DG-02-AR-017,,,,,0
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,10,DG-02-AR-017,500,290.5670404,500,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,10,DG-02-AR-017,500,500,410,1,0
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,11,DG-02-AR-017,500,309.7159863,490,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,11,DG-02-AR-017,,,,,0
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,12,DG-02-AR-017,500,292.4559712,480,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,12,DG-02-AR-017,500,436.4280105,450,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,13,DG-02-AR-017,500,274.2629647,460,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,13,DG-02-AR-017,500,345.0190425,440,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,14,DG-02-AR-017,500,299.4969487,420,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,14,DG-02-AR-017,500,393.3539987,430,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,15,DG-02-AR-017,500,268.4080005,340,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,15,DG-02-AR-017,500,321.7930198,410,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,16,DG-02-AR-017,500,242.8219914,180,1,0
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,16,DG-02-AR-017,500,339.361012,370,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,17,DG-02-AR-017,500,252.9910207,220,1,0
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,17,DG-02-AR-017,500,336.4199996,290,1,0
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,18,DG-02-AR-017,500,258.7409616,260,0,1
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,18,DG-02-AR-017,500,338.0379677,330,1,0
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Left,19,DG-02-AR-017,500,273.7700343,250,1,0
ADMIN-UCSF-,2017-03-15 18:30:16+00:00,2017-03-15 18:50:24+00:00,,Right,19,DG-02-AR-017,500,369.502008,370,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,0,DG-01-RW-015,500,380.2620173,500,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,0,DG-01-RW-015,500,500,500,0,0
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,1,DG-01-RW-015,500,290.2960181,490,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,1,DG-01-RW-015,,,,,0
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,2,DG-01-RW-015,500,325.2390027,480,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,2,DG-01-RW-015,540,283.5550308,540,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,3,DG-01-RW-015,500,283.1360102,460,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,3,DG-01-RW-015,540,266.8939829,530,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,4,DG-01-RW-015,500,267.1410441,420,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,4,DG-01-RW-015,540,267.1619654,520,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,5,DG-01-RW-015,500,280.4459929,340,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,5,DG-01-RW-015,540,291.4040089,500,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,6,DG-01-RW-015,500,307.7859879,180,1,0
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,6,DG-01-RW-015,540,278.3780098,460,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,7,DG-01-RW-015,500,294.220984,220,1,0
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,7,DG-01-RW-015,540,272.3709941,380,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,8,DG-01-RW-015,500,308.4999919,260,1,0
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,8,DG-01-RW-015,540,339.7909999,220,1,0
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,9,DG-01-RW-015,500,292.484045,340,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,9,DG-01-RW-015,540,280.8670402,260,1,0
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,10,DG-01-RW-015,500,267.3009634,330,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,10,DG-01-RW-015,540,231.4990163,300,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,11,DG-01-RW-015,500,301.9300103,320,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,11,DG-01-RW-015,540,265.4640079,290,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,12,DG-01-RW-015,500,272.6510167,300,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,12,DG-01-RW-015,540,254.5289993,280,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,13,DG-01-RW-015,500,260.2970004,260,1,0
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,13,DG-01-RW-015,540,303.3649921,260,1,0
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,14,DG-01-RW-015,500,176.7219901,300,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,14,DG-01-RW-015,540,253.9479733,300,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,15,DG-01-RW-015,500,358.6959839,290,1,0
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,15,DG-01-RW-015,540,251.0610223,290,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,16,DG-01-RW-015,500,316.2129521,330,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,16,DG-01-RW-015,540,235.532999,280,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,17,DG-01-RW-015,500,300.7109761,320,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,17,DG-01-RW-015,540,262.2490525,260,1,0
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,18,DG-01-RW-015,500,301.8610477,310,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,18,DG-01-RW-015,540,293.0169702,300,0,1
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Left,19,DG-01-RW-015,500,291.8689847,290,1,0
ADMIN-UCSF-,2017-03-14 18:43:01+00:00,2017-03-14 19:02:13+00:00,,Right,19,DG-01-RW-015,540,285.5870128,290,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,0,DG-03-HL-016,500,402.6219845,500,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,0,DG-03-HL-016,500,375.6629825,500,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,1,DG-03-HL-016,500,344.6980119,490,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,1,DG-03-HL-016,500,357.8519821,490,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,2,DG-03-HL-016,500,345.0909853,480,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,2,DG-03-HL-016,500,298.5620499,480,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,3,DG-03-HL-016,500,327.221036,460,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,3,DG-03-HL-016,500,499.4049668,460,1,0
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,4,DG-03-HL-016,500,500,420,1,0
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,4,DG-03-HL-016,500,500,500,0,0
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,5,DG-03-HL-016,,,,,0
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,5,DG-03-HL-016,,,,,0
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,6,DG-03-HL-016,500,500,460,1,0
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,6,DG-03-HL-016,540,389.1739845,540,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,7,DG-03-HL-016,,,,,0
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,7,DG-03-HL-016,540,372.3099828,530,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,8,DG-03-HL-016,500,295.7209945,500,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,8,DG-03-HL-016,540,401.7190337,520,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,9,DG-03-HL-016,500,327.5269866,490,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,9,DG-03-HL-016,540,339.631021,500,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,10,DG-03-HL-016,500,324.0119815,480,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,10,DG-03-HL-016,540,395.6990242,460,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,11,DG-03-HL-016,500,325.9409666,460,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,11,DG-03-HL-016,540,398.8310099,380,1,0
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,12,DG-03-HL-016,500,300.4909754,420,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,12,DG-03-HL-016,540,538.7639999,420,1,0
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,13,DG-03-HL-016,500,324.0270019,340,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,13,DG-03-HL-016,540,540,460,1,0
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,14,DG-03-HL-016,500,322.1389651,180,1,0
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,14,DG-03-HL-016,,,,,0
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,15,DG-03-HL-016,500,383.3169937,220,1,0
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,15,DG-03-HL-016,540,408.0780149,540,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,16,DG-03-HL-016,500,368.3530092,260,1,0
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,16,DG-03-HL-016,540,431.1839938,530,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,17,DG-03-HL-016,500,415.5730009,340,1,0
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,17,DG-03-HL-016,540,336.7720246,520,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,18,DG-03-HL-016,500,390.2310133,500,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,18,DG-03-HL-016,540,310.6099963,500,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Left,19,DG-03-HL-016,500,475.7240415,490,0,1
ADMIN-UCSF-,2017-03-13 20:09:20+00:00,2017-03-13 20:33:10+00:00,,Right,19,DG-03-HL-016,540,410.130024,460,0,1
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Left,0,DG-03-EM-015,500,500,500,0,0
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Right,0,DG-03-EM-015,500,493.0819869,500,0,1
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Left,1,DG-03-EM-015,,,,,0
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Right,1,DG-03-EM-015,500,500,490,1,0
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Left,2,DG-03-EM-015,540,540,540,0,0
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Right,2,DG-03-EM-015,,,,,0
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Left,3,DG-03-EM-015,,,,,0
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Right,3,DG-03-EM-015,530,473.9589691,530,0,1
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Left,4,DG-03-EM-015,580,513.7940049,580,0,1
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Right,4,DG-03-EM-015,530,440.0330186,520,0,1
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Left,5,DG-03-EM-015,580,490.5980229,570,0,1
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Right,5,DG-03-EM-015,530,530,510,1,0
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Left,6,DG-03-EM-015,580,507.3570013,560,0,1
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Right,6,DG-03-EM-015,,,,,0
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Left,7,DG-03-EM-015,580,510.2639794,540,0,1
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Right,7,DG-03-EM-015,550,507.7790022,550,0,1
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Left,8,DG-03-EM-015,580,580,500,1,0
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Right,8,DG-03-EM-015,550,479.7270298,540,0,1
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Left,9,DG-03-EM-015,,,,,0
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Right,9,DG-03-EM-015,550,372.3149896,530,0,1
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Left,10,DG-03-EM-015,580,499.2860556,540,0,1
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Right,10,DG-03-EM-015,550,408.9619517,510,0,1
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Left,11,DG-03-EM-015,580,474.157989,530,0,1
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Right,11,DG-03-EM-015,550,414.8489833,470,0,1
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Left,12,DG-03-EM-015,580,490.5169606,520,0,1
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Right,12,DG-03-EM-015,550,499.3470311,390,1,0
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Left,13,DG-03-EM-015,580,540.5630469,500,1,0
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Right,13,DG-03-EM-015,550,469.0539837,430,1,0
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Left,14,DG-03-EM-015,580,559.926033,540,1,0
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Right,14,DG-03-EM-015,550,520.6419826,470,1,0
ADMIN-UCSF-,2017-03-13 19:27:18+00:00,2017-03-13 19:43:09+00:00,,Left,15,DG-03-EM-015,580,533.0899954,580,0,1
