Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,FPS Mean,FPS Variance,Finish Status,Session Type,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game,Correct Button,Inter Time Interval,Late Response,Response Time,Response Window
ucsfww0007,2019-09-12T16:23:11.465Z,2019-09-12T16:23:11.465Z,,Left,3,57.81557,62.6839027,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,717,5000
ucsfww0007,2019-09-12T16:23:11.465Z,2019-09-12T16:23:11.465Z,,Left,4,57.81557,62.6839027,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,184,5000
ucsfww0007,2019-09-12T16:23:11.465Z,2019-09-12T16:23:11.465Z,,LeftThumb,0,57.81557,62.6839027,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,1251,5000
ucsfww0007,2019-09-12T16:23:11.465Z,2019-09-12T16:23:11.465Z,,LeftThumb,1,57.81557,62.6839027,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,534,5000
ucsfww0007,2019-09-12T16:23:11.465Z,2019-09-12T16:23:11.465Z,,LeftThumb,2,57.81557,62.6839027,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,0,834,5000
ucsfww0007,2019-09-12T16:23:11.465Z,2019-09-12T16:23:11.465Z,,LeftThumb,3,57.81557,62.6839027,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,1100,0,84,5000
ucsfww0007,2019-09-12T16:23:11.465Z,2019-09-12T16:23:11.465Z,,LeftThumb,4,57.81557,62.6839027,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,900,0,51,5000
ucsfww0007,2019-09-12T16:23:11.465Z,2019-09-12T16:23:11.465Z,,Right,0,57.81557,62.6839027,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,968,5000
ucsfww0007,2019-09-12T16:23:11.465Z,2019-09-12T16:23:11.465Z,,Right,1,57.81557,62.6839027,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,1200,0,34,5000
ucsfww0007,2019-09-12T16:23:11.465Z,2019-09-12T16:23:11.465Z,,Right,2,57.81557,62.6839027,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,984,5000
ucsfww0007,2019-09-12T16:23:11.465Z,2019-09-12T16:23:11.465Z,,Right,3,57.81557,62.6839027,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,934,5000
ucsfww0007,2019-09-12T16:23:11.465Z,2019-09-12T16:23:11.465Z,,Right,4,57.81557,62.6839027,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,0,884,5000
ucsfww0007,2019-09-12T16:23:11.465Z,2019-09-12T16:23:11.465Z,,RightThumb,0,57.81557,62.6839027,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,2250,5000
ucsfww0007,2019-09-12T16:23:11.465Z,2019-09-12T16:23:11.465Z,,RightThumb,1,57.81557,62.6839027,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,918,5000
ucsfww0007,2019-09-12T16:23:11.465Z,2019-09-12T16:23:11.465Z,,RightThumb,2,57.81557,62.6839027,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,317,5000
ucsfww0007,2019-09-12T16:23:11.465Z,2019-09-12T16:23:11.465Z,,RightThumb,3,57.81557,62.6839027,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,1200,0,101,5000
ucsfww0007,2019-09-12T16:23:11.465Z,2019-09-12T16:23:11.465Z,,RightThumb,4,57.81557,62.6839027,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,0,1151,5000
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Left,0,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,1,1483,975
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Left,1,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,0,734,1015
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Left,2,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,518,1005
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Left,3,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,401,985
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Left,4,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,317,955
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Left,5,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,334,915
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Left,6,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,651,865
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Left,7,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,534,805
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Left,8,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,467,735
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Left,9,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,1,750,655
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,LeftThumb,0,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,367,975
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,LeftThumb,1,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,401,965
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,LeftThumb,2,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,234,945
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,LeftThumb,3,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,1200,0,67,915
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,LeftThumb,4,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,0,851,955
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,LeftThumb,5,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,484,945
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,LeftThumb,6,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,251,925
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,LeftThumb,7,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,1000,0,17,895
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,LeftThumb,8,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,817,935
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,LeftThumb,9,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,0,217,925
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Right,0,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,1,1133,975
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Right,1,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,800,0,0,1015
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Right,2,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,884,1095
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Right,3,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,834,1085
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Right,4,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,467,1065
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Right,5,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,367,1035
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Right,6,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,800,0,0,995
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Right,7,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,267,945
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Right,8,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,684,885
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,Right,9,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,500,815
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,RightThumb,0,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,1,1833,975
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,RightThumb,1,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,217,1015
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,RightThumb,2,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,568,1005
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,RightThumb,3,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,1100,0,0,985
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,RightThumb,4,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,1,1733,1025
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,RightThumb,5,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,900,0,51,1105
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,RightThumb,6,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,900,1225
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,RightThumb,7,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,1200,0,0,1215
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,RightThumb,8,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,634,1255
ucsfww0007,2019-09-12T16:24:25.046Z,2019-09-12T16:24:25.046Z,,RightThumb,9,58.0902519,54.73906,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,800,0,51,1245
ucsfww0008,2019-09-12T16:21:33.349Z,2019-09-12T16:21:33.349Z,,Left,0,55.84098,106.795372,TimeOut,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,1100,0,84,5000
ucsfww0008,2019-09-12T16:21:33.349Z,2019-09-12T16:21:33.349Z,,Left,1,55.84098,106.795372,TimeOut,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,1000,0,0,5000
ucsfww0008,2019-09-12T16:21:50.776Z,2019-09-12T16:21:50.776Z,,Left,0,55.4618149,114.8588,TimeOut,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,1100,0,0,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,Left,0,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,1134,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,Left,1,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,651,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,Left,2,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,0,467,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,Left,3,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,434,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,Left,4,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,384,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,LeftThumb,0,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,0,517,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,LeftThumb,1,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,384,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,LeftThumb,2,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,350,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,LeftThumb,3,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,384,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,LeftThumb,4,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,534,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,Right,0,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,0,717,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,Right,1,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,417,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,Right,2,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,384,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,Right,3,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,567,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,Right,4,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,434,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,RightThumb,0,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,0,484,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,RightThumb,1,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,400,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,RightThumb,2,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,484,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,RightThumb,3,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,568,5000
ucsfww0008,2019-09-12T16:22:06.729Z,2019-09-12T16:22:06.729Z,,RightThumb,4,55.5619926,113.993835,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,434,5000
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Left,0,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,417,566
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Left,1,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,0,467,556
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Left,2,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,318,536
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Left,3,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,384,506
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Left,4,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,367,466
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Left,5,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1000,0,350,416
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Left,6,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,1,534,356
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Left,7,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,800,1,766,396
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Left,8,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1200,0,334,476
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,Left,9,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,368,466
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,LeftThumb,0,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,900,0,350,566
ucsfww0008,2019-09-12T16:23:12.563Z,2019-09-12T16:23:12.563Z,,LeftThumb,1,56.22008,101.929451,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,1100,0,384,556
