Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,FPS Mean,FPS Variance,Finish Status,Session Type,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game,Correct Button,Object Count,Point 0 RT,Point 1 RT,Point 10 RT,Point 11 RT,Point 12 RT,Point 13 RT,Point 14 RT,Point 2 RT,Point 3 RT,Point 4 RT,Point 5 RT,Point 6 RT,Point 7 RT,Point 8 RT,Point 9 RT,Response Time,Response Window,Stimulus Array Time,Tap 0 RT,Tap 1 RT,Tap 10 RT,Tap 11 RT,Tap 12 RT,Tap 13 RT,Tap 14 RT,Tap 2 RT,Tap 3 RT,Tap 4 RT,Tap 5 RT,Tap 6 RT,Tap 7 RT,Tap 8 RT,Tap 9 RT,Total Taps
ucsfww0003,2019-09-12T16:45:54.987Z,2019-09-12T16:45:54.987Z,,default,0,59.8247452,22.8207264,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,7",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,970,0,0,3,"{99, 293}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{446, 61}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,484,-1,4000,484,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1
ucsfww0003,2019-09-12T16:45:54.987Z,2019-09-12T16:45:54.987Z,,default,1,59.8247452,22.8207264,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,7",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,970,0,0,3,"{456, 183}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{591, 244}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1684,-1,4000,817,867,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0003,2019-09-12T16:45:54.987Z,2019-09-12T16:45:54.987Z,,default,2,59.8247452,22.8207264,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,7",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,970,0,0,3,"{427, 315}","{249, 41}",N/A,N/A,N/A,N/A,N/A,"{49, 102}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,700,-1,4000,700,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1
ucsfww0003,2019-09-12T16:48:22.159Z,2019-09-12T16:48:22.159Z,,default,0,59.71189,17.2277756,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,7",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,970,0,0,3,"{99, 293}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{446, 61}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1366,-1,4000,766,600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0003,2019-09-12T16:48:22.159Z,2019-09-12T16:48:22.159Z,,default,1,59.71189,17.2277756,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,7",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,970,0,0,3,"{456, 183}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{591, 244}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1867,-1,4000,883,467,N/A,N/A,N/A,N/A,N/A,517,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3
ucsfww0003,2019-09-12T16:48:22.159Z,2019-09-12T16:48:22.159Z,,default,2,59.71189,17.2277756,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,7",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,970,0,0,3,"{427, 315}","{249, 41}",N/A,N/A,N/A,N/A,N/A,"{49, 102}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1833,-1,4000,1300,533,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0003,2019-09-12T16:49:15.668Z,2019-09-12T16:49:15.668Z,,default,0,59.639328,19.255373,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,7",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,970,0,0,3,"{99, 293}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{446, 61}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1116,-1,4000,650,466,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0003,2019-09-12T16:49:15.668Z,2019-09-12T16:49:15.668Z,,default,1,59.639328,19.255373,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,7",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,970,0,0,3,"{456, 183}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{591, 244}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,2917,-1,4000,1717,567,N/A,N/A,N/A,N/A,N/A,633,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3
ucsfww0003,2019-09-12T16:49:15.668Z,2019-09-12T16:49:15.668Z,,default,2,59.639328,19.255373,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,7",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,970,0,1,3,"{427, 315}","{249, 41}",N/A,N/A,N/A,N/A,N/A,"{49, 102}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,2383,-1,4000,1233,567,N/A,N/A,N/A,N/A,N/A,583,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3
ucsfww0003,2019-09-12T16:49:44.855Z,2019-09-12T16:49:44.855Z,,default,0,59.6416664,18.6879349,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,7",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,970,0,0,3,"{99, 293}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{446, 61}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1017,-1,4000,67,950,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0003,2019-09-12T16:49:44.855Z,2019-09-12T16:49:44.855Z,,default,1,59.6416664,18.6879349,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,7",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,970,0,0,3,"{456, 183}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{591, 244}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1066,-1,4000,1066,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1
ucsfww0003,2019-09-12T16:49:44.855Z,2019-09-12T16:49:44.855Z,,default,2,59.6416664,18.6879349,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,7",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,970,0,1,3,"{427, 315}","{249, 41}",N/A,N/A,N/A,N/A,N/A,"{49, 102}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,2267,-1,4000,1017,650,N/A,N/A,N/A,N/A,N/A,600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3
ucsfww0003,2019-09-12T16:50:10.191Z,2019-09-12T16:50:10.191Z,,default,0,59.6207924,18.35868,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,7",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,970,0,1,3,"{99, 293}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{446, 61}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1667,-1,4000,283,733,N/A,N/A,N/A,N/A,N/A,651,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3
ucsfww0003,2019-09-12T16:50:10.191Z,2019-09-12T16:50:10.191Z,,default,1,59.6207924,18.35868,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,7",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,970,0,1,3,"{456, 183}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{591, 244}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,2817,-1,4000,1234,983,N/A,N/A,N/A,N/A,N/A,600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3
ucsfww0003,2019-09-12T16:50:10.191Z,2019-09-12T16:50:10.191Z,,default,2,59.6207924,18.35868,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,7",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,970,0,0,4,"{456, 183}","{99, 293}",N/A,N/A,N/A,N/A,N/A,"{640, 122}","{230, 224}",N/A,N/A,N/A,N/A,N/A,N/A,1767,-1,5000,934,833,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0003,2019-09-12T16:50:10.191Z,2019-09-12T16:50:10.191Z,,default,3,59.6207924,18.35868,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,7",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,970,0,0,4,"{249, 41}","{640, 122}",N/A,N/A,N/A,N/A,N/A,"{99, 293}","{49, 102}",N/A,N/A,N/A,N/A,N/A,N/A,1200,-1,5000,1200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1
ucsfww0003,2019-09-12T16:50:10.191Z,2019-09-12T16:50:10.191Z,,default,4,59.6207924,18.35868,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,7",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,970,0,0,4,"{99, 293}","{446, 61}",N/A,N/A,N/A,N/A,N/A,"{230, 224}","{249, 41}",N/A,N/A,N/A,N/A,N/A,N/A,3067,-1,5000,1100,1167,N/A,N/A,N/A,N/A,N/A,800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3
ucsfww0005,2019-09-12T16:48:58.337Z,2019-09-12T16:48:58.337Z,,default,0,56.17568,98.7068558,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,3,"{99, 293}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{446, 61}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1783,-1,4000,1150,633,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0005,2019-09-12T16:48:58.337Z,2019-09-12T16:48:58.337Z,,default,1,56.17568,98.7068558,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,3,"{456, 183}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{591, 244}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1567,-1,4000,1050,517,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0005,2019-09-12T16:48:58.337Z,2019-09-12T16:48:58.337Z,,default,2,56.17568,98.7068558,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,3,"{427, 315}","{249, 41}",N/A,N/A,N/A,N/A,N/A,"{49, 102}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,2217,-1,4000,1200,500,N/A,N/A,N/A,N/A,N/A,517,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3
ucsfww0005,2019-09-12T16:49:27.411Z,2019-09-12T16:49:27.411Z,,default,0,56.2941322,100.089806,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,3,"{99, 293}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{446, 61}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1416,-1,4000,750,666,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0005,2019-09-12T16:49:27.411Z,2019-09-12T16:49:27.411Z,,default,1,56.2941322,100.089806,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,3,"{456, 183}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{591, 244}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1550,-1,4000,750,800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0005,2019-09-12T16:49:27.411Z,2019-09-12T16:49:27.411Z,,default,2,56.2941322,100.089806,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,3,"{427, 315}","{249, 41}",N/A,N/A,N/A,N/A,N/A,"{49, 102}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1433,-1,4000,633,800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0005,2019-09-12T16:50:14.908Z,2019-09-12T16:50:14.908Z,,default,0,56.6475334,90.9505,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,3,"{99, 293}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{446, 61}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1433,-1,4000,833,600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0005,2019-09-12T16:50:14.908Z,2019-09-12T16:50:14.908Z,,default,1,56.6475334,90.9505,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,3,"{456, 183}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{591, 244}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1433,-1,4000,950,483,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0005,2019-09-12T16:50:14.908Z,2019-09-12T16:50:14.908Z,,default,2,56.6475334,90.9505,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,3,"{427, 315}","{249, 41}",N/A,N/A,N/A,N/A,N/A,"{49, 102}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,2150,-1,4000,1216,534,N/A,N/A,N/A,N/A,N/A,400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3
ucsfww0005,2019-09-12T16:50:42.474Z,2019-09-12T16:50:42.474Z,,default,0,56.3377533,97.48868,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,3,"{99, 293}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{446, 61}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1416,-1,4000,500,516,N/A,N/A,N/A,N/A,N/A,400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3
ucsfww0005,2019-09-12T16:50:42.474Z,2019-09-12T16:50:42.474Z,,default,1,56.3377533,97.48868,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,3,"{456, 183}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{591, 244}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1900,-1,4000,834,600,N/A,N/A,N/A,N/A,N/A,466,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3
ucsfww0005,2019-09-12T16:50:42.474Z,2019-09-12T16:50:42.474Z,,default,2,56.3377533,97.48868,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,3,"{427, 315}","{249, 41}",N/A,N/A,N/A,N/A,N/A,"{49, 102}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,2500,-1,4000,1800,700,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0005,2019-09-12T16:51:10.558Z,2019-09-12T16:51:10.558Z,,default,0,55.2916527,118.819565,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,3,"{99, 293}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{446, 61}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,2567,-1,4000,1100,833,N/A,N/A,N/A,N/A,N/A,634,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3
ucsfww0005,2019-09-12T16:51:10.558Z,2019-09-12T16:51:10.558Z,,default,1,55.2916527,118.819565,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,3,"{456, 183}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{591, 244}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1617,-1,4000,117,683,N/A,N/A,N/A,N/A,N/A,817,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3
ucsfww0005,2019-09-12T16:51:10.558Z,2019-09-12T16:51:10.558Z,,default,2,55.2916527,118.819565,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,3,"{427, 315}","{249, 41}",N/A,N/A,N/A,N/A,N/A,"{49, 102}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017,-1,4000,967,566,N/A,N/A,N/A,N/A,N/A,484,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3
ucsfww0005,2019-09-12T16:51:10.558Z,2019-09-12T16:51:10.558Z,,default,3,55.2916527,118.819565,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,3,"{49, 102}","{591, 244}",N/A,N/A,N/A,N/A,N/A,"{427, 315}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,1600,-1,4000,550,417,N/A,N/A,N/A,N/A,N/A,633,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3
ucsfww0005,2019-09-12T16:51:10.558Z,2019-09-12T16:51:10.558Z,,default,4,55.2916527,118.819565,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,4,"{456, 183}","{99, 293}",N/A,N/A,N/A,N/A,N/A,"{640, 122}","{230, 224}",N/A,N/A,N/A,N/A,N/A,N/A,733,-1,5000,66,667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0005,2019-09-12T16:51:10.558Z,2019-09-12T16:51:10.558Z,,default,5,55.2916527,118.819565,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,4,"{249, 41}","{640, 122}",N/A,N/A,N/A,N/A,N/A,"{99, 293}","{49, 102}",N/A,N/A,N/A,N/A,N/A,N/A,1966,-1,5000,866,1100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0005,2019-09-12T16:51:10.558Z,2019-09-12T16:51:10.558Z,,default,6,55.2916527,118.819565,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,1,4,"{99, 293}","{446, 61}",N/A,N/A,N/A,N/A,N/A,"{230, 224}","{249, 41}",N/A,N/A,N/A,N/A,N/A,N/A,4950,-1,5000,1550,551,N/A,N/A,N/A,N/A,N/A,1983,866,N/A,N/A,N/A,N/A,N/A,N/A,4
ucsfww0005,2019-09-12T16:51:10.558Z,2019-09-12T16:51:10.558Z,,default,7,55.2916527,118.819565,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,4,"{230, 224}","{99, 293}",N/A,N/A,N/A,N/A,N/A,"{446, 61}","{249, 41}",N/A,N/A,N/A,N/A,N/A,N/A,2217,-1,5000,1300,917,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0005,2019-09-12T16:51:10.558Z,2019-09-12T16:51:10.558Z,,default,8,55.2916527,118.819565,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,4,"{230, 224}","{427, 315}",N/A,N/A,N/A,N/A,N/A,"{446, 61}","{49, 102}",N/A,N/A,N/A,N/A,N/A,N/A,3217,-1,5000,184,733,N/A,N/A,N/A,N/A,N/A,1534,766,N/A,N/A,N/A,N/A,N/A,N/A,4
ucsfww0005,2019-09-12T16:51:10.558Z,2019-09-12T16:51:10.558Z,,default,9,55.2916527,118.819565,Successful,Real,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,4,"{591, 244}","{640, 122}",N/A,N/A,N/A,N/A,N/A,"{49, 102}","{230, 224}",N/A,N/A,N/A,N/A,N/A,N/A,9934,-1,5000,9934,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1
ucsfww0007,2019-09-12T16:53:48.843Z,2019-09-12T16:53:48.843Z,,default,0,58.08575,53.9799461,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,3,"{99, 293}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{446, 61}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,2000,-1,4000,1383,617,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0007,2019-09-12T16:53:48.843Z,2019-09-12T16:53:48.843Z,,default,1,58.08575,53.9799461,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,3,"{456, 183}","{230, 224}",N/A,N/A,N/A,N/A,N/A,"{591, 244}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,2300,-1,4000,1333,967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
ucsfww0007,2019-09-12T16:53:48.843Z,2019-09-12T16:53:48.843Z,,default,2,58.08575,53.9799461,Successful,StartingWindow,iOS 12.4.1,1536,2048,1.11.23,PST,326,"iPad4,4",Handheld,Apple A7 GPU,English,2,0,IPhonePlayer,972,0,0,3,"{427, 315}","{249, 41}",N/A,N/A,N/A,N/A,N/A,"{49, 102}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,2250,-1,4000,1516,734,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
