,Time Gameplayed Utc,participantTaskId,Participant Id,Finish Status,Times Finished Game,Session Type,OS Version,Screen Height,Screen Width,Client Time Zone,Graphics Device Name,Processor Frequency,Runtime Platform,I18n,Processor Count,System Memory Size,Build,Device DPI,Device Model,Device Type,Response Window,Response Time,Inter Time Interval,Trial Number,FPS Mean,FPS Variance,Condition,Correct Button,Late Response,Time Sent Utc,Detail,Finger Used
141,2024-02-05T14:21:37.1990000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,Real,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,400,1050,1100,16,116.699722,95.19099,LEFT,1,1,2024-02-05T14:21:37.1990000Z,N/A,N/A
142,2024-02-05T14:21:37.1990000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,Real,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,440,283,1000,17,114.007088,76.4663,LEFT,1,0,2024-02-05T14:21:37.1990000Z,N/A,N/A
143,2024-02-05T14:21:37.1990000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,Real,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,430,284,900,18,116.303543,78.8828354,LEFT,1,0,2024-02-05T14:21:37.1990000Z,N/A,N/A
144,2024-02-05T14:21:37.1990000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,Real,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,410,266,800,19,117.345734,79.85611,LEFT,1,0,2024-02-05T14:21:37.1990000Z,N/A,N/A
145,2024-02-05T14:21:37.1990000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,Real,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,380,334,1200,20,113.992226,56.84811,LEFT,1,0,2024-02-05T14:21:37.1990000Z,N/A,N/A
146,2024-02-05T14:21:37.1990000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,Real,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,340,283,1000,21,115.016777,68.87739,LEFT,1,0,2024-02-05T14:21:37.1990000Z,N/A,N/A
147,2024-02-05T14:21:37.1990000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,Real,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,290,267,900,22,112.907051,102.028564,LEFT,1,0,2024-02-05T14:21:37.1990000Z,N/A,N/A
148,2024-02-05T14:21:37.1990000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,Real,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,230,266,1200,23,113.99926,52.30746,LEFT,1,1,2024-02-05T14:21:37.1990000Z,N/A,N/A
149,2024-02-05T14:21:37.1990000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,Real,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,270,250,1100,24,116.959389,113.005371,LEFT,1,0,2024-02-05T14:21:37.1990000Z,N/A,N/A
150,2024-02-05T14:21:37.1990000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,Real,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,260,283,800,25,112.56025700000001,46.5396652,LEFT,1,1,2024-02-05T14:21:37.1990000Z,N/A,N/A
151,2024-02-05T14:21:37.1990000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,Real,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,300,267,900,26,112.639091,109.12426,LEFT,1,0,2024-02-05T14:21:37.1990000Z,N/A,N/A
152,2024-02-05T14:21:37.1990000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,Real,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,290,267,800,27,115.3531,91.23066,LEFT,1,0,2024-02-05T14:21:37.1990000Z,N/A,N/A
153,2024-02-05T14:21:37.1990000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,Real,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,270,284,1200,28,114.734306,90.17205,LEFT,1,1,2024-02-05T14:21:37.1990000Z,N/A,N/A
154,2024-02-05T14:21:37.1990000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,Real,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,310,284,1000,29,114.256355,76.43495,LEFT,1,0,2024-02-05T14:21:37.1990000Z,N/A,N/A
155,2024-02-05T14:21:37.1990000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,Real,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,300,283,1100,30,112.66124,104.718819,LEFT,1,0,2024-02-05T14:21:37.1990000Z,N/A,N/A
156,2024-02-05T14:21:06.2910000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,StartingWindow,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,-1,2416,1100,0,116.103981,88.45256,RIGHT,1,0,2024-02-05T14:21:06.2910000Z,N/A,N/A
157,2024-02-05T14:21:06.2910000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,StartingWindow,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,-1,550,1000,1,113.755661,58.34321,RIGHT,1,0,2024-02-05T14:21:06.2910000Z,N/A,N/A
158,2024-02-05T14:21:06.2910000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,StartingWindow,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,-1,284,900,2,115.612022,106.182846,RIGHT,1,0,2024-02-05T14:21:06.2910000Z,N/A,N/A
159,2024-02-05T14:21:06.2910000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,StartingWindow,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,-1,633,1200,3,113.495781,95.49404,RIGHT,1,0,2024-02-05T14:21:06.2910000Z,N/A,N/A
160,2024-02-05T14:21:06.2910000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,StartingWindow,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,-1,367,800,4,114.972527,95.97866,RIGHT,1,0,2024-02-05T14:21:06.2910000Z,N/A,N/A
161,2024-02-05T14:21:06.2910000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,StartingWindow,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,-1,500,900,5,116.347473,100.960495,LEFT,1,0,2024-02-05T14:21:06.2910000Z,N/A,N/A
162,2024-02-05T14:21:06.2910000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,StartingWindow,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,-1,350,1000,6,115.255661,78.48561,LEFT,1,0,2024-02-05T14:21:06.2910000Z,N/A,N/A
163,2024-02-05T14:21:06.2910000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,StartingWindow,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,-1,267,1100,7,116.1927,90.77446,LEFT,1,0,2024-02-05T14:21:06.2910000Z,N/A,N/A
164,2024-02-05T14:21:06.2910000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,StartingWindow,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,-1,300,1200,8,116.651215,119.130051,LEFT,1,0,2024-02-05T14:21:06.2910000Z,N/A,N/A
165,2024-02-05T14:21:06.2910000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_20,Successful,0,StartingWindow,Mac OS X 10_15_7,1482,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M1, Unspecified Version)",0,17,10,1,128,1.22.27,0,Chrome 118,3,-1,300,800,9,113.928688,88.8691559,LEFT,1,0,2024-02-05T14:21:06.2910000Z,N/A,N/A
166,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,383,400,1000,0,55.5928345,36.77288,LEFT,1,1,2023-11-29T22:48:27.3710000Z,N/A,N/A
167,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,423,317,800,1,57.51914,27.8639679,LEFT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
168,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,413,316,1100,2,61.4537468,87.57787,LEFT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
169,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,393,400,900,3,56.8251343,16.0656071,LEFT,1,1,2023-11-29T22:48:27.3710000Z,N/A,N/A
170,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,433,267,1200,4,56.4011955,37.1712875,LEFT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
171,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,423,266,1000,5,57.68155,73.99531,LEFT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
172,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,403,283,900,6,56.2284927,25.7869682,LEFT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
173,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,373,317,800,7,60.1991348,101.099716,LEFT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
174,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,333,766,1200,8,58.2691879,45.128933,LEFT,1,1,2023-11-29T22:48:27.3710000Z,N/A,N/A
175,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,373,267,1100,9,57.81097,48.5970764,LEFT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
176,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,363,267,800,10,56.1900177,76.99541,LEFT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
177,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,343,300,1100,11,61.1224136,203.57135,LEFT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
178,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,313,250,1200,12,53.73497,16.2108612,LEFT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
179,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,273,233,900,13,55.1048,21.9959545,LEFT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
180,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,223,300,1000,14,55.15432,16.4478035,LEFT,1,1,2023-11-29T22:48:27.3710000Z,N/A,N/A
181,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,383,734,900,15,57.1094627,103.285141,RIGHT,1,1,2023-11-29T22:48:27.3710000Z,N/A,N/A
182,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,423,283,1000,16,54.38836,37.13883,RIGHT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
183,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,413,117,1100,17,53.68824,24.22268,RIGHT,0,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
184,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,393,234,800,18,55.9677,24.3918266,RIGHT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
185,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,363,250,1200,19,55.5756378,19.0418186,RIGHT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
186,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,323,517,1000,20,56.0822754,26.1935635,RIGHT,1,1,2023-11-29T22:48:27.3710000Z,N/A,N/A
187,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,363,717,800,21,57.0933228,76.7072144,RIGHT,1,1,2023-11-29T22:48:27.3710000Z,N/A,N/A
188,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,443,283,1200,22,56.00579,57.68172,RIGHT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
189,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,433,17,900,23,45.4545441,0.0,RIGHT,0,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
190,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,413,300,1100,24,54.1621361,43.3704643,RIGHT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
191,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,383,284,900,25,55.1047974,20.28884,RIGHT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
192,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,343,300,1000,26,55.85733,64.67261,RIGHT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
193,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,293,316,800,27,52.94305,17.0634575,RIGHT,1,1,2023-11-29T22:48:27.3710000Z,N/A,N/A
194,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,333,300,1200,28,54.4979019,44.11736,RIGHT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
195,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,323,150,1100,29,52.77872,27.7497864,RIGHT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
196,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,303,217,1000,30,53.29349,71.44956,RIGHT,1,0,2023-11-29T22:48:27.3710000Z,N/A,N/A
197,2023-11-29T22:48:27.3710000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,Real,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,273,300,1100,31,54.6037178,36.71487,RIGHT,1,1,2023-11-29T22:48:27.3710000Z,N/A,N/A
198,2023-11-29T22:47:57.7320000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,StartingWindow,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,-1,1250,1000,0,57.46925,38.05847,LEFT,1,0,2023-11-29T22:47:57.7320000Z,N/A,N/A
199,2023-11-29T22:47:57.7320000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,StartingWindow,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,-1,584,900,1,59.459713,70.3761749,LEFT,1,0,2023-11-29T22:47:57.7320000Z,N/A,N/A
200,2023-11-29T22:47:57.7320000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,StartingWindow,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,-1,967,800,2,57.6215935,68.24563,LEFT,1,0,2023-11-29T22:47:57.7320000Z,N/A,N/A
201,2023-11-29T22:47:57.7320000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,StartingWindow,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,-1,233,1200,3,58.3120575,52.4602127,LEFT,1,0,2023-11-29T22:47:57.7320000Z,N/A,N/A
