,Time Gameplayed Utc,participantTaskId,Participant Id,Finish Status,Times Finished Game,Session Type,OS Version,Screen Height,Screen Width,Client Time Zone,Graphics Device Name,Processor Frequency,Runtime Platform,I18n,Processor Count,System Memory Size,Build,Device DPI,Device Model,Device Type,Response Window,Response Time,Trial Type,Trial Number,FPS Mean,FPS Variance,Condition,Correct Button,Color Word Shown,Color Ink Shown,Color Pressed,Late Response,Time Sent Utc,Detail,Finger Used
275,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,783,700,Incongruent,3,62.92528,1817.11865,INCONGRUENT,1,Orange,White,White,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
276,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,773,700,Incongruent,4,62.65967,2084.58716,INCONGRUENT,1,Orange,White,White,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
277,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,793,583,Congruent,5,64.06849,2033.96533,CONGRUENT,1,Pink,Pink,Pink,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
278,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,753,567,Incongruent,6,60.9929428,1588.21985,INCONGRUENT,1,Pink,Green,Green,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
279,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,783,633,Congruent,7,29.9128075,2.57656312,CONGRUENT,1,Orange,Orange,Orange,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
280,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,723,733,Incongruent,8,33.46002,214.404739,INCONGRUENT,1,White,Green,Green,1,2023-11-29T22:55:34.0050000Z,N/A,N/A
281,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,763,616,Congruent,9,44.0380821,644.0171,CONGRUENT,1,Pink,Pink,Pink,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
282,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,733,616,Congruent,10,52.45579,1208.99329,CONGRUENT,1,Orange,Orange,Orange,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
283,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,693,567,Congruent,11,35.2744827,542.101257,CONGRUENT,1,White,White,White,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
284,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,763,700,Incongruent,12,49.4360275,1268.68054,INCONGRUENT,1,Orange,Green,Green,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
285,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,753,600,Incongruent,13,42.79778,898.460754,INCONGRUENT,1,White,Pink,Pink,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
286,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,643,717,Congruent,14,54.564537,1467.16516,CONGRUENT,1,Orange,Orange,Orange,1,2023-11-29T22:55:34.0050000Z,N/A,N/A
287,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,733,633,Incongruent,15,59.4361,2182.34155,INCONGRUENT,1,Orange,White,White,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
288,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,703,783,Incongruent,16,57.22739,1667.464,INCONGRUENT,1,White,Pink,Pink,1,2023-11-29T22:55:34.0050000Z,N/A,N/A
289,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,743,750,Incongruent,17,65.11099,2114.993,INCONGRUENT,1,Pink,Green,Green,1,2023-11-29T22:55:34.0050000Z,N/A,N/A
290,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,683,650,Congruent,18,62.0046,1269.27637,CONGRUENT,1,Orange,Orange,Orange,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
291,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,823,767,Incongruent,19,55.78247,1611.51428,INCONGRUENT,1,Green,White,White,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
292,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,673,833,Congruent,20,40.769146,654.734253,CONGRUENT,1,Orange,Orange,Orange,1,2023-11-29T22:55:34.0050000Z,N/A,N/A
293,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,813,733,Incongruent,21,56.78246,1720.97778,INCONGRUENT,1,Orange,Pink,Pink,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
294,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,713,617,Congruent,22,47.8803177,1366.66858,CONGRUENT,0,White,White,Green,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
295,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,793,784,Congruent,23,62.7018929,1943.81848,CONGRUENT,1,Green,Green,Green,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
296,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,783,884,Congruent,24,43.9578629,1261.74121,CONGRUENT,1,Pink,Pink,Pink,1,2023-11-29T22:55:34.0050000Z,N/A,N/A
297,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,793,884,Incongruent,25,54.1675072,1479.02917,INCONGRUENT,1,White,Green,Green,1,2023-11-29T22:55:34.0050000Z,N/A,N/A
298,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,833,683,Incongruent,26,43.477314,1164.19312,INCONGRUENT,1,Green,Orange,Orange,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
299,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,823,683,Congruent,27,64.47749,1726.82751,CONGRUENT,1,White,White,White,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
300,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,823,800,Incongruent,28,43.1357422,1115.33838,INCONGRUENT,1,Orange,Green,Green,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
301,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,803,817,Incongruent,29,35.59498,457.6056,INCONGRUENT,1,Orange,White,White,1,2023-11-29T22:55:34.0050000Z,N/A,N/A
302,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,843,583,Incongruent,30,55.63916,1350.11414,INCONGRUENT,1,White,Pink,Pink,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
303,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,813,733,Congruent,31,58.58859,1729.2572,CONGRUENT,1,Orange,Orange,Orange,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
304,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,833,750,Incongruent,32,48.98785,1302.49707,INCONGRUENT,1,White,Pink,Pink,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
305,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,813,866,Incongruent,33,53.5288353,1539.2384,INCONGRUENT,1,White,Green,Green,1,2023-11-29T22:55:34.0050000Z,N/A,N/A
306,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,793,783,Congruent,34,61.8586578,1976.76746,CONGRUENT,1,Orange,Orange,Orange,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
307,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,763,733,Congruent,35,47.99803,1301.03479,CONGRUENT,1,White,White,White,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
308,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,853,783,Incongruent,36,61.61225,1755.22253,INCONGRUENT,1,Green,Orange,Orange,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
309,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,843,716,Incongruent,37,61.8341942,2102.60059,INCONGRUENT,1,Orange,Pink,Pink,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
310,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,723,700,Congruent,38,48.950325,1248.52332,CONGRUENT,1,Green,Green,Green,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
311,2023-11-29T22:55:34.0050000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,673,566,Congruent,39,55.5551529,1430.93933,CONGRUENT,1,White,White,White,0,2023-11-29T22:55:34.0050000Z,N/A,N/A
312,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,966,717,Congruent,0,49.673542,252.3619,CONGRUENT,1,Pink,Pink,Pink,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
313,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,956,733,Congruent,1,50.3936729,295.99234,CONGRUENT,1,Orange,Orange,Orange,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
314,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,966,567,Incongruent,2,48.0258522,336.383575,INCONGRUENT,1,Orange,White,White,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
315,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,936,534,Congruent,3,51.0708427,471.713318,CONGRUENT,1,Green,Green,Green,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
316,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,956,883,Incongruent,4,50.8382378,342.791779,INCONGRUENT,1,Orange,White,White,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
317,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,906,583,Congruent,5,46.8984032,218.668762,CONGRUENT,1,Pink,Pink,Pink,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
318,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,866,734,Congruent,6,49.7150269,338.005432,CONGRUENT,1,Green,Green,Green,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
319,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,816,566,Congruent,7,47.3979225,340.740234,CONGRUENT,1,Orange,Orange,Orange,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
320,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,936,550,Incongruent,8,47.9736557,247.31102,INCONGRUENT,1,Pink,White,White,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
321,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,906,700,Incongruent,9,47.1026268,245.155258,INCONGRUENT,1,Pink,Orange,Orange,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
322,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,756,800,Congruent,10,47.495575,263.130737,CONGRUENT,1,Green,Green,Green,1,2023-11-29T22:55:26.1980000Z,N/A,N/A
323,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,796,767,Congruent,11,49.75139,346.865631,CONGRUENT,1,Pink,Pink,Pink,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
324,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,866,700,Incongruent,12,46.3727722,170.056,INCONGRUENT,1,Orange,White,White,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
325,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,786,683,Congruent,13,50.4159126,251.349716,CONGRUENT,1,Pink,Pink,Pink,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
326,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,766,600,Congruent,14,44.56445,158.369232,CONGRUENT,1,Orange,Orange,Orange,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
327,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,816,950,Incongruent,15,49.46627,236.553329,INCONGRUENT,1,Pink,Green,Green,1,2023-11-29T22:55:26.1980000Z,N/A,N/A
328,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,736,0,Congruent,16,47.631958,219.573425,CONGRUENT,0,Green,Green,Unanswered,1,2023-11-29T22:55:26.1980000Z,N/A,N/A
329,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,856,966,Incongruent,17,48.0100937,212.895,INCONGRUENT,1,Green,White,White,1,2023-11-29T22:55:26.1980000Z,N/A,N/A
330,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,936,666,Incongruent,18,42.50893,110.410957,INCONGRUENT,1,White,Orange,Orange,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
331,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,926,667,Incongruent,19,49.79916,300.5547,INCONGRUENT,1,White,Pink,Pink,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
332,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,776,550,Congruent,20,48.4800758,293.8555,CONGRUENT,1,Orange,Orange,Orange,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
333,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,766,666,Congruent,21,46.9063835,190.9458,CONGRUENT,1,Green,Green,Green,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
334,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,906,634,Incongruent,22,49.1347961,237.327225,INCONGRUENT,1,Green,White,White,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
335,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,876,600,Incongruent,23,52.77623,322.4683,INCONGRUENT,1,White,Pink,Pink,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
336,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,746,550,Congruent,24,50.32963,297.171783,CONGRUENT,0,Green,Green,White,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
337,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,836,600,Incongruent,25,48.2739258,234.596954,INCONGRUENT,1,Green,White,White,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
338,2023-11-29T22:55:26.1980000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,786,617,Incongruent,26,44.9086456,131.825165,INCONGRUENT,1,Green,Pink,Pink,0,2023-11-29T22:55:26.1980000Z,N/A,N/A
