,Time Gameplayed Utc,participantTaskId,Participant Id,Finish Status,Times Finished Game,Session Type,OS Version,Screen Height,Screen Width,Client Time Zone,Graphics Device Name,Processor Frequency,Runtime Platform,I18n,Processor Count,System Memory Size,Build,Device DPI,Device Model,Device Type,Response Window,Trial Number,FPS Mean,FPS Variance,Condition,Correct Button,Object Count,Response Time,Stimulus Array Time,Total Taps,Point 0 RT,Tap 0 RT,Point 1 RT,Tap 1 RT,Point 2 RT,Tap 2 RT,Point 3 RT,Tap 3 RT,Point 4 RT,Tap 4 RT,Point 5 RT,Tap 5 RT,Point 6 RT,Tap 6 RT,Point 7 RT,Tap 7 RT,Point 8 RT,Tap 8 RT,Point 9 RT,Tap 9 RT,Point 10 RT,Tap 10 RT,Point 11 RT,Tap 11 RT,Point 12 RT,Tap 12 RT,Point 13 RT,Tap 13 RT,Point 14 RT,Tap 14 RT,Time Sent Utc,Detail,Finger Used
94,2023-11-29T22:49:51.4800000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,13000,10,47.8867645,427.1497,DEFAULT,1,8,5483,9000,8,"{591, 244}",866,"{230, 224}",650,"{49, 102}",717,"{456, 183}",833,"{249, 41}",667,"{427, 315}",417,"{99, 293}",750,"{640, 122}",583,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:49:51.4800000Z,N/A,N/A
95,2023-11-29T22:49:51.4800000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,13000,11,46.9175453,376.147034,DEFAULT,1,8,5283,9000,8,"{591, 244}",800,"{446, 61}",533,"{456, 183}",367,"{427, 315}",483,"{249, 41}",1267,"{99, 293}",650,"{49, 102}",383,"{640, 122}",800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:49:51.4800000Z,N/A,N/A
96,2023-11-29T22:49:51.4800000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,14000,12,49.9488335,366.346252,DEFAULT,0,9,533,10000,1,"{446, 61}",533,"{427, 315}",N/A,"{99, 293}",N/A,"{456, 183}",N/A,"{591, 244}",N/A,"{49, 102}",N/A,"{230, 224}",N/A,"{640, 122}",N/A,"{249, 41}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:49:51.4800000Z,N/A,N/A
97,2023-11-29T22:49:51.4800000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,14000,13,48.593277,382.538,DEFAULT,0,9,4767,10000,2,"{230, 224}",3234,"{640, 122}",1533,"{427, 315}",N/A,"{446, 61}",N/A,"{456, 183}",N/A,"{591, 244}",N/A,"{99, 293}",N/A,"{249, 41}",N/A,"{49, 102}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:49:51.4800000Z,N/A,N/A
98,2023-11-29T22:49:51.4800000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,Real,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,14000,14,48.4623032,388.451172,DEFAULT,0,9,5067,10000,6,"{49, 102}",1217,"{446, 61}",766,"{640, 122}",600,"{591, 244}",617,"{249, 41}",1300,"{99, 293}",567,"{230, 224}",N/A,"{456, 183}",N/A,"{427, 315}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:49:51.4800000Z,N/A,N/A
99,2023-11-29T22:51:33.6740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,StartingWindow,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,-1,0,56.29545,34.4239464,DEFAULT,1,3,3650,4000,3,"{99, 293}",1867,"{230, 224}",733,"{446, 61}",1050,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:51:33.6740000Z,N/A,N/A
100,2023-11-29T22:51:33.6740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,StartingWindow,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,-1,1,56.743430000000004,52.4554825,DEFAULT,1,3,4300,4000,3,"{456, 183}",2350,"{230, 224}",884,"{591, 244}",1066,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:51:33.6740000Z,N/A,N/A
101,2023-11-29T22:51:33.6740000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_11,Successful,0,StartingWindow,Windows 10,1181,2097,Eastern Standard Time,"ANGLE (Intel, Intel(R) HD Graphics 520 (0x00001916) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 118,3,-1,2,54.25542,52.7562981,DEFAULT,1,4,5717,5000,4,"{456, 183}",1867,"{99, 293}",1000,"{640, 122}",1817,"{230, 224}",1033,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:51:33.6740000Z,N/A,N/A
102,2023-11-29T22:48:55.2670000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,StartingWindow,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,-1,0,57.33448,1689.786,DEFAULT,1,3,2583,4000,3,"{99, 293}",1066,"{230, 224}",717,"{446, 61}",800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:48:55.2670000Z,N/A,N/A
103,2023-11-29T22:48:55.2670000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,StartingWindow,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,-1,1,56.87511,1678.47278,DEFAULT,1,3,2284,4000,3,"{456, 183}",784,"{230, 224}",700,"{591, 244}",800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:48:55.2670000Z,N/A,N/A
104,2023-11-29T22:48:55.2670000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_8,Successful,0,StartingWindow,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,Apple GPU,0,17,10,1,128,1.22.27,0,Safari 16.5,3,-1,2,54.7368431,1558.73035,DEFAULT,1,4,3450,5000,4,"{456, 183}",734,"{99, 293}",916,"{640, 122}",867,"{230, 224}",933,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:48:55.2670000Z,N/A,N/A
105,2023-11-29T22:49:09.2090000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,StartingWindow,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,-1,0,47.7687454,339.865326,DEFAULT,1,3,2783,4000,3,"{99, 293}",1533,"{230, 224}",517,"{446, 61}",733,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:49:09.2090000Z,N/A,N/A
106,2023-11-29T22:49:09.2090000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,StartingWindow,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,-1,1,47.7790527,412.645355,DEFAULT,1,3,1750,4000,3,"{456, 183}",566,"{230, 224}",650,"{591, 244}",534,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:49:09.2090000Z,N/A,N/A
107,2023-11-29T22:49:09.2090000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_9,Successful,0,StartingWindow,Mac OS X 10_15_7,1170,2396,Eastern Standard Time,"ANGLE (Intel Inc., Intel Iris OpenGL Engine, OpenGL 4.1)",0,17,30,1,256,1.22.27,0,Chrome 119,3,-1,2,47.3325462,344.561432,DEFAULT,1,4,3050,5000,4,"{456, 183}",683,"{99, 293}",667,"{640, 122}",800,"{230, 224}",900,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:49:09.2090000Z,N/A,N/A
108,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,8000,0,60.0048141,0.046324899999999995,DEFAULT,1,3,1433,4000,3,"{99, 293}",800,"{230, 224}",250,"{446, 61}",383,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
109,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,8000,1,60.005825,0.07115444,DEFAULT,1,3,1534,4000,3,"{456, 183}",984,"{230, 224}",266,"{591, 244}",284,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
110,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,9000,2,60.0051765,0.0901056,DEFAULT,1,4,1566,5000,4,"{456, 183}",650,"{99, 293}",266,"{640, 122}",284,"{230, 224}",366,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
111,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,9000,3,60.0042229,0.04064745,DEFAULT,1,4,2050,5000,4,"{249, 41}",733,"{640, 122}",434,"{99, 293}",483,"{49, 102}",400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
112,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,10000,4,60.00772,0.196228161,DEFAULT,1,5,2766,6000,5,"{99, 293}",1033,"{427, 315}",417,"{591, 244}",433,"{230, 224}",450,"{249, 41}",433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
113,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,10000,5,60.010128,0.36229202200000005,DEFAULT,1,5,3234,6000,5,"{640, 122}",683,"{230, 224}",1417,"{99, 293}",417,"{456, 183}",450,"{446, 61}",267,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
114,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,11000,6,60.0050926,0.11827517300000001,DEFAULT,1,6,3100,7000,6,"{446, 61}",850,"{49, 102}",450,"{456, 183}",500,"{230, 224}",433,"{427, 315}",467,"{249, 41}",400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
115,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,11000,7,60.0121,0.51219064,DEFAULT,1,6,2950,7000,6,"{249, 41}",800,"{446, 61}",334,"{640, 122}",416,"{49, 102}",484,"{99, 293}",466,"{427, 315}",450,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
116,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,12000,8,60.0057564,0.06003962,DEFAULT,0,7,3017,8000,3,"{49, 102}",2134,"{249, 41}",383,"{230, 224}",500,"{99, 293}",N/A,"{591, 244}",N/A,"{456, 183}",N/A,"{446, 61}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
117,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,12000,9,60.0099831,0.357587963,DEFAULT,1,7,3900,8000,7,"{456, 183}",716,"{591, 244}",551,"{99, 293}",566,"{230, 224}",550,"{49, 102}",534,"{427, 315}",483,"{640, 122}",500,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
118,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,12000,10,60.0094147,0.24916401500000002,DEFAULT,0,7,3850,8000,6,"{99, 293}",883,"{640, 122}",534,"{230, 224}",600,"{591, 244}",633,"{456, 183}",717,"{249, 41}",483,"{446, 61}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
119,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,12000,11,60.0065956,0.166493788,DEFAULT,1,7,5133,8000,7,"{249, 41}",1250,"{446, 61}",533,"{230, 224}",1500,"{456, 183}",467,"{591, 244}",483,"{640, 122}",384,"{99, 293}",516,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
120,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,12000,12,60.0053024,0.05408164,DEFAULT,0,7,6400,8000,7,"{49, 102}",934,"{591, 244}",550,"{230, 224}",616,"{446, 61}",567,"{427, 315}",2100,"{249, 41}",933,"{640, 122}",700,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
121,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,12000,13,60.0052719,0.0564299375,DEFAULT,1,7,5400,8000,7,"{49, 102}",2567,"{456, 183}",483,"{640, 122}",450,"{249, 41}",533,"{230, 224}",450,"{591, 244}",467,"{427, 315}",450,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
122,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,12000,14,60.0043335,0.07445011,DEFAULT,0,7,1784,8000,1,"{446, 61}",1784,"{249, 41}",N/A,"{640, 122}",N/A,"{49, 102}",N/A,"{591, 244}",N/A,"{427, 315}",N/A,"{456, 183}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
123,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,12000,15,60.0042877,0.05837212,DEFAULT,1,7,3700,8000,7,"{446, 61}",1034,"{640, 122}",350,"{249, 41}",466,"{456, 183}",500,"{99, 293}",467,"{230, 224}",467,"{49, 102}",416,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
124,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,12000,16,60.00488,0.046778112600000005,DEFAULT,0,7,1567,8000,3,"{446, 61}",700,"{591, 244}",384,"{99, 293}",483,"{49, 102}",N/A,"{230, 224}",N/A,"{456, 183}",N/A,"{427, 315}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
125,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,12000,17,60.0050125,0.059886012200000005,DEFAULT,0,7,3650,8000,3,"{249, 41}",2350,"{99, 293}",500,"{456, 183}",800,"{49, 102}",N/A,"{446, 61}",N/A,"{591, 244}",N/A,"{427, 315}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
126,2023-11-29T22:43:55.5902170Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_7,Successful,0,Real,iPadOS 17.1.1,1640,2360,EST,Apple A14 GPU,0,8,10,6,3873,1.22.31,264,"iPad13,1",1,12000,18,60.0042,0.0352834649,DEFAULT,0,7,1233,8000,2,"{427, 315}",900,"{456, 183}",333,"{230, 224}",N/A,"{591, 244}",N/A,"{640, 122}",N/A,"{249, 41}",N/A,"{49, 102}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:43:55.5902170Z,N/A,N/A
127,2023-11-29T22:44:18.4550000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,8000,0,85.7261047,682.9238,DEFAULT,1,3,2500,4000,3,"{99, 293}",1134,"{230, 224}",650,"{446, 61}",716,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:44:18.4550000Z,N/A,N/A
128,2023-11-29T22:44:18.4550000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,8000,1,82.63811,692.3622,DEFAULT,1,3,2317,4000,3,"{456, 183}",884,"{230, 224}",717,"{591, 244}",716,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:44:18.4550000Z,N/A,N/A
129,2023-11-29T22:44:18.4550000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,9000,2,85.82574,725.3543,DEFAULT,1,4,2950,5000,4,"{456, 183}",683,"{99, 293}",617,"{640, 122}",617,"{230, 224}",1033,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:44:18.4550000Z,N/A,N/A
130,2023-11-29T22:44:18.4550000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,9000,3,89.68887,743.218567,DEFAULT,1,4,3883,5000,4,"{249, 41}",1316,"{640, 122}",767,"{99, 293}",967,"{49, 102}",833,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:44:18.4550000Z,N/A,N/A
131,2023-11-29T22:44:18.4550000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,10000,4,85.7569,711.716736,DEFAULT,0,5,2466,6000,3,"{99, 293}",666,"{427, 315}",767,"{591, 244}",1033,"{230, 224}",N/A,"{249, 41}",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:44:18.4550000Z,N/A,N/A
132,2023-11-29T22:44:18.4550000Z,0ee16dab-8856-4515-98f8-0e446e23d1e4,WPI1_10,Successful,0,Real,Windows 10,1199,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x000046A6) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.22.27,0,Chrome 119,3,10000,5,85.2188339,703.711,DEFAULT,0,5,3267,6000,5,"{640, 122}",500,"{230, 224}",617,"{99, 293}",616,"{456, 183}",767,"{446, 61}",767,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023-11-29T22:44:18.4550000Z,N/A,N/A
