Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,FPS Mean,FPS Variance,Finish Status,Session Type,Finger Used,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game,Button Pressed,Correct Button,Cue Displayed,Late Response,Response Time,Response Window,Stimulus Color,Stimulus Shape,TaskSwitch State
nsinternal_am,2020-05-25T23:49:35.979Z,2020-05-25T23:49:35.979Z,,default,39,118.227676,89.34235,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,284,503,Purple,Sun,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,0,122.93972,59.47549,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,500,550,Orange,Moon,0
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,1,123.026482,55.9894524,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,0,Color,1,616,550,Purple,Sun,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,2,122.880486,51.47284,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,1,700,540,Orange,Sun,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,3,121.580292,65.934906,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,0,Shape,1,700,590,Purple,Sun,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,4,123.698456,51.0293846,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,1,750,670,Purple,Sun,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,5,122.35183,49.0165062,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,600,790,Purple,Moon,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,6,121.9063,54.9777031,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,500,580,Orange,Moon,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,7,121.863495,47.0177574,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,434,780,Orange,Sun,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,8,122.322433,43.67676,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,1,750,570,Purple,Sun,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,9,122.369576,53.59494,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,1,767,760,Orange,Moon,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,10,122.299225,44.96984,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,1,633,610,Orange,Sun,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,11,121.650078,52.11631,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,367,800,Orange,Moon,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,12,120.67688,61.65682,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,433,690,Orange,Moon,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,13,121.7595,40.0397377,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,600,680,Purple,Moon,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,14,122.111732,43.75383,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,583,790,Orange,Sun,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,15,112.695518,129.638519,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,500,660,Purple,Sun,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,16,111.528481,138.224228,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,450,630,Purple,Moon,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,17,120.063118,70.41355,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,0,Color,0,583,770,Purple,Sun,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,18,121.979195,53.6593857,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,334,590,Purple,Sun,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,19,122.50486,62.0009842,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,1,734,540,Orange,Moon,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,20,121.011223,42.7086868,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,0,Shape,0,450,810,Purple,Sun,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,21,121.283905,45.5622139,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,349,890,Purple,Moon,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,22,112.722137,137.217209,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,0,Shape,0,416,880,Orange,Moon,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,23,120.388504,38.476387,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,400,920,Orange,Moon,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,24,120.538391,32.99999,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,1,650,580,Purple,Sun,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,25,120.1825,38.6703568,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,484,910,Purple,Sun,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,26,121.06424,49.2785645,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,1,800,660,Orange,Moon,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,27,121.182732,38.0408,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,534,890,Purple,Sun,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,28,121.213783,39.6472,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,433,780,Orange,Moon,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,29,120.678238,53.50188,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,0,Shape,0,450,860,Purple,Sun,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,30,117.895241,94.35327,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,867,900,Orange,Moon,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,31,121.787491,58.505127,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,667,890,Orange,Moon,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,32,120.7657,59.7409935,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,700,770,Purple,Sun,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,33,121.131889,48.83303,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,0,Shape,0,717,750,Purple,Sun,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,34,120.326019,51.31879,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,750,870,Orange,Moon,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,35,120.967529,52.65297,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,417,790,Purple,Sun,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,36,119.179649,85.3294449,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,467,780,Orange,Moon,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,37,120.318138,89.55053,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,567,840,Orange,Moon,1
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,38,121.1453,54.86274,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,1,850,760,Purple,Sun,2
nsinternal_bl,2020-05-22T17:08:58.301Z,2020-05-22T17:08:58.301Z,,default,39,120.240379,88.93118,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,0,Shape,1,883,800,Orange,Moon,2
nsinternal_bl,2020-05-22T17:08:40.672Z,2020-05-22T17:08:40.672Z,,default,0,122.647446,60.8111954,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,534,-1,Purple,Sun,0
nsinternal_bl,2020-05-22T17:08:40.672Z,2020-05-22T17:08:40.672Z,,default,1,125.492058,50.9814377,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,317,-1,Purple,Moon,2
nsinternal_bl,2020-05-22T17:08:40.672Z,2020-05-22T17:08:40.672Z,,default,2,124.1448,56.1055374,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,400,-1,Orange,Moon,1
nsinternal_bl,2020-05-22T17:08:40.672Z,2020-05-22T17:08:40.672Z,,default,3,120.485634,49.42835,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,683,-1,Purple,Moon,1
nsinternal_bl,2020-05-22T17:08:40.672Z,2020-05-22T17:08:40.672Z,,default,4,120.438522,46.8308258,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,450,-1,Orange,Sun,2
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,0,82.41946,860.908569,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,300,684,Purple,Sun,0
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,1,97.78642,358.185638,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Orange Sun,0,Color,0,284,674,Purple,Moon,2
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,2,98.3426,356.416077,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,266,714,Orange,Sun,2
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,3,88.05292,750.3949,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,467,684,Orange,Moon,1
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,4,95.47496,473.631836,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,383,674,Orange,Moon,1
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,5,91.0239639,669.814148,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,417,704,Purple,Sun,2
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,6,92.21632,591.7105,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,533,654,Orange,Moon,1
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,7,92.65243,713.948,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,584,684,Orange,Sun,2
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,8,83.200386,668.243958,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,416,624,Orange,Moon,1
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,9,92.02144,527.546143,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,450,654,Purple,Sun,2
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,10,93.43259,676.2552,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,417,614,Orange,Moon,2
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,11,92.5786,708.894958,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,484,584,Orange,Sun,1
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,12,84.54607,689.0003,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,450,534,Orange,Sun,1
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,13,84.43733,734.8677,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,417,564,Purple,Sun,2
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,14,91.99504,602.979,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,1,533,474,Purple,Moon,1
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,15,95.67089,393.105164,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Orange Sun,0,Color,0,217,514,Purple,Sun,1
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,16,89.80614,510.7006,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Purple Moon,0,Color,0,500,504,Orange,Moon,2
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,17,83.14104,579.6491,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,517,544,Orange,Moon,2
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,18,92.7555161,552.452332,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,399,594,Purple,Sun,1
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,19,92.17428,602.6099,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Color,0,449,584,Purple,Sun,1
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,20,87.10728,647.796,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,0,449,534,Orange,Moon,2
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,21,85.459404,526.620239,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Orange Sun,0,Shape,0,533,564,Orange,Moon,1
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,22,89.86107,567.073242,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,1,601,514,Purple,Moon,2
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,23,83.415184,636.10675,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Purple Moon,1,Shape,0,433,554,Orange,Moon,2
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,24,80.60751,742.553467,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Color,1,700,604,Orange,Moon,1
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,25,92.81297,488.004059,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Purple Moon,0,Shape,0,349,684,Purple,Sun,1
nsinternal_clg,2020-05-22T03:12:13.987Z,2020-05-22T03:12:13.987Z,,default,26,92.5849152,530.5889,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,Orange Sun,1,Shape,0,433,544,Purple,Sun,2
