Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,Tap,Correct Button,Discrimination Cue Type,Is Valid Cue,Response Window,Trial Accuracy,Response Time,Cue,Late Response,FPS Mean,FPS Variance,Finish Status,Session Type,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,6,Yes,1,TARGET,1,1420,Hit,633,Green Triangle,0,119.924469,105.2579,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,7,No,1,HCL,0,1390,Correct Rejection,0,Green Hex,1,118.835556,110.9759,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,8,No,1,LCL,0,1390,Correct Rejection,0,Pink Triangle,1,119.343643,109.508034,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,9,No,1,HCL,0,1390,Correct Rejection,0,Green Hex,1,118.7809,98.2267456,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,10,Yes,1,TARGET,1,1390,Hit,617,Green Triangle,0,122.5391,125.4517,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,11,No,1,LCL,0,1350,Correct Rejection,0,Pink Triangle,1,121.313164,139.518143,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,12,Yes,1,TARGET,1,1350,Hit,600,Green Triangle,0,121.467606,144.679276,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,13,Yes,1,TARGET,1,1300,Hit,733,Green Triangle,0,122.160217,109.053505,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,14,No,1,LCL,0,1240,Correct Rejection,0,White Triangle,1,122.054489,160.1278,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
nsinternal_am,2020-05-25T23:45:55.065Z,2020-05-25T23:45:55.065Z,,Tap & Trace,15,Yes,1,TARGET,1,1240,Hit,567,Green Triangle,0,119.160156,97.6024857,Successful,Real,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0
