Participant ID,Created At,Updated At,, O S Version,Age,App Id,Build,Client Time Zone,Client Time Zone Offset,Device Model,Device Type,Games Map Dialog Stage,Games Play Count,Games Scores,Gender,Graphics Device Name,Handedness,I18n,Install Mode,Processor Count,Processor Frequency,Runtime Platform,Section,System Memory Size,Times Finished Game
ucsfww0062,2019-09-12T17:30:41.000Z,2019-09-12T18:21:12.000Z,,iOS 12.4.1,7,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":15990,""score"":15990},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":1920,""score"":1920},{""gameName"":""TNT"",""highScore"":161770,""score"":161770},{""gameName"":""SpatialSpan"",""highScore"":3000,""score"":3000},{""gameName"":""SpatialSpanReverse"",""highScore"":2000,""score"":2000},{""gameName"":""SAAT"",""highScore"":11910,""score"":11910},{""gameName"":""SpatialCueing"",""highScore"":50470,""score"":50470}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,1
Ucsfww0065,2019-09-11T22:26:25.000Z,2019-09-12T18:22:31.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":42660,""score"":42660},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":4210,""score"":4210},{""gameName"":""TNT"",""highScore"":136390,""score"":136390},{""gameName"":""SpatialSpan"",""highScore"":3000,""score"":3000},{""gameName"":""SpatialSpanReverse"",""highScore"":4000,""score"":4000},{""gameName"":""SAAT"",""highScore"":23810,""score"":23810},{""gameName"":""SpatialCueing"",""highScore"":48980,""score"":48980}]",MALE,Apple A7 GPU,LEFT,English,Store,2,0,IPhonePlayer,None,970,1
Ucsfww0066,2019-09-11T22:24:25.000Z,2019-09-12T18:26:37.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":42230,""score"":42230},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":18940,""score"":18940},{""gameName"":""TNT"",""highScore"":95680,""score"":95680},{""gameName"":""SpatialSpan"",""highScore"":3000,""score"":3000},{""gameName"":""SpatialSpanReverse"",""highScore"":3000,""score"":3000}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,0
Ucsfww0067,2019-09-11T22:22:36.000Z,2019-09-12T18:20:10.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":53390,""score"":53390},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":25980,""score"":25980},{""gameName"":""TNT"",""highScore"":108030,""score"":108030},{""gameName"":""SpatialSpan"",""highScore"":3000,""score"":3000},{""gameName"":""SpatialSpanReverse"",""highScore"":4000,""score"":4000},{""gameName"":""SAAT"",""highScore"":22220,""score"":22220},{""gameName"":""SpatialCueing"",""highScore"":40880,""score"":40880}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,1
ucsfww0068,2019-09-12T17:29:22.000Z,2019-09-12T18:21:22.000Z,,iOS 12.4.1,7,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":47720,""score"":47720},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":30690,""score"":30690},{""gameName"":""TNT"",""highScore"":183450,""score"":183450},{""gameName"":""SpatialSpan"",""highScore"":3000,""score"":3000},{""gameName"":""SpatialSpanReverse"",""highScore"":4000,""score"":4000},{""gameName"":""SAAT"",""highScore"":21170,""score"":21170},{""gameName"":""SpatialCueing"",""highScore"":35390,""score"":35390}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,1
Ucsfww0070,2019-09-11T22:21:29.000Z,2019-09-12T22:30:05.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.13,PST,-7,"iPad4,4",Handheld,0,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":61840,""score"":61840},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":23060,""score"":23060},{""gameName"":""TNT"",""highScore"":101790,""score"":101790},{""gameName"":""SpatialSpan"",""highScore"":0,""score"":0},{""gameName"":""SpatialSpanReverse"",""highScore"":1000,""score"":1000},{""gameName"":""SAAT"",""highScore"":23700,""score"":23700},{""gameName"":""SpatialCueing"",""highScore"":46480,""score"":46480}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,1
Ucsfww0071,2019-09-11T22:25:19.000Z,2019-09-12T18:23:09.000Z,,iOS 12.4.1,7,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,1,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialCueing"",""lastPlaySession"":-1,""playCount"":0},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":-1,""playCount"":0}]","[{""gameName"":""BRT"",""highScore"":32270,""score"":32270},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":1670,""score"":1670},{""gameName"":""TNT"",""highScore"":150450,""score"":150450},{""gameName"":""SpatialSpan"",""highScore"":2000,""score"":2000}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,0
ucsfww0073,2019-09-12T18:56:42.000Z,2019-09-12T20:46:10.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":53370,""score"":53370},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":25540,""score"":25540},{""gameName"":""TNT"",""highScore"":175810,""score"":175810},{""gameName"":""SpatialSpan"",""highScore"":2000,""score"":2000},{""gameName"":""SpatialSpanReverse"",""highScore"":2000,""score"":2000},{""gameName"":""SAAT"",""highScore"":26150,""score"":26150},{""gameName"":""SpatialCueing"",""highScore"":37500,""score"":37500}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,1
ucsfww0074,2019-09-12T18:58:54.000Z,2019-09-12T20:46:11.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":47560,""score"":47560},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":19910,""score"":19910},{""gameName"":""TNT"",""highScore"":137630,""score"":137630},{""gameName"":""SpatialSpan"",""highScore"":3000,""score"":3000},{""gameName"":""SpatialSpanReverse"",""highScore"":3000,""score"":3000},{""gameName"":""SAAT"",""highScore"":25730,""score"":25730},{""gameName"":""SpatialCueing"",""highScore"":44880,""score"":44880}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,1
ucsfww0076,2019-09-12T18:57:29.000Z,2019-09-12T20:52:32.000Z,,iOS 12.4.1,9,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":52100,""score"":52100},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":1970,""score"":1970},{""gameName"":""TNT"",""highScore"":256960,""score"":256960},{""gameName"":""SpatialSpan"",""highScore"":1000,""score"":1000},{""gameName"":""SpatialSpanReverse"",""highScore"":3000,""score"":3000},{""gameName"":""SAAT"",""highScore"":21400,""score"":21400},{""gameName"":""SpatialCueing"",""highScore"":24470,""score"":24470}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,1
ucsfww0077,2019-09-12T19:01:21.000Z,2019-09-12T20:43:46.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":33760,""score"":33760},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":12900,""score"":12900},{""gameName"":""TNT"",""highScore"":165020,""score"":165020},{""gameName"":""SpatialSpan"",""highScore"":1000,""score"":1000},{""gameName"":""SpatialSpanReverse"",""highScore"":3000,""score"":3000},{""gameName"":""SAAT"",""highScore"":24140,""score"":24140},{""gameName"":""SpatialCueing"",""highScore"":73710,""score"":73710}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,1
ucsfww0083,2019-09-12T19:04:23.000Z,2019-09-12T20:47:44.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":46720,""score"":46720},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":21160,""score"":21160},{""gameName"":""TNT"",""highScore"":124190,""score"":124190},{""gameName"":""SpatialSpan"",""highScore"":4000,""score"":4000},{""gameName"":""SpatialSpanReverse"",""highScore"":3000,""score"":3000},{""gameName"":""SAAT"",""highScore"":14700,""score"":14700},{""gameName"":""SpatialCueing"",""highScore"":45240,""score"":45240}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,2
ucsfww0084,2019-09-12T18:53:56.000Z,2019-09-12T20:47:57.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":49620,""score"":49620},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":9670,""score"":9670},{""gameName"":""TNT"",""highScore"":129710,""score"":129710},{""gameName"":""SpatialSpan"",""highScore"":2000,""score"":2000},{""gameName"":""SpatialSpanReverse"",""highScore"":2000,""score"":2000},{""gameName"":""SAAT"",""highScore"":28100,""score"":28100},{""gameName"":""SpatialCueing"",""highScore"":38750,""score"":38750}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,1
ucsfww0085,2019-09-12T18:50:06.000Z,2019-09-12T20:48:20.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad5,1",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":58490,""score"":58490},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":15440,""score"":15440},{""gameName"":""TNT"",""highScore"":140360,""score"":140360},{""gameName"":""SpatialSpan"",""highScore"":4000,""score"":4000},{""gameName"":""SpatialSpanReverse"",""highScore"":1000,""score"":1000},{""gameName"":""SAAT"",""highScore"":22880,""score"":22880},{""gameName"":""SpatialCueing"",""highScore"":45650,""score"":45650}]",FEMALE,Apple A8 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,1988,1
ucsfww0086,2019-09-12T18:52:51.000Z,2019-09-12T20:49:39.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.13,PST,-7,"iPad4,4",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":41420,""score"":41420},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":-430,""score"":-430},{""gameName"":""TNT"",""highScore"":113760,""score"":113760},{""gameName"":""SpatialSpan"",""highScore"":3000,""score"":3000},{""gameName"":""SpatialSpanReverse"",""highScore"":1000,""score"":1000},{""gameName"":""SAAT"",""highScore"":16010,""score"":16010},{""gameName"":""SpatialCueing"",""highScore"":58780,""score"":58780}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,1
ucsfww0088,2019-09-12T18:59:42.000Z,2019-09-12T20:51:44.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":62680,""score"":62680},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":13600,""score"":13600},{""gameName"":""TNT"",""highScore"":165350,""score"":165350},{""gameName"":""SpatialSpan"",""highScore"":3000,""score"":3000},{""gameName"":""SpatialSpanReverse"",""highScore"":2000,""score"":2000},{""gameName"":""SAAT"",""highScore"":29750,""score"":29750},{""gameName"":""SpatialCueing"",""highScore"":35430,""score"":35430}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,1
ucsfww0089,2019-09-12T19:00:26.000Z,2019-09-12T20:47:38.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":43430,""score"":43430},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":7860,""score"":7860},{""gameName"":""TNT"",""highScore"":228470,""score"":228470},{""gameName"":""SpatialSpan"",""highScore"":4000,""score"":4000},{""gameName"":""SpatialSpanReverse"",""highScore"":2000,""score"":2000},{""gameName"":""SAAT"",""highScore"":26460,""score"":26460},{""gameName"":""SpatialCueing"",""highScore"":44610,""score"":44610}]",FEMALE,Apple A7 GPU,LEFT,English,Store,2,0,IPhonePlayer,None,972,1
ucsfww0093,2019-09-12T19:03:10.000Z,2019-09-12T20:45:20.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":42900,""score"":42900},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":32930,""score"":32930},{""gameName"":""TNT"",""highScore"":97350,""score"":97350},{""gameName"":""SpatialSpan"",""highScore"":4000,""score"":4000},{""gameName"":""SpatialSpanReverse"",""highScore"":2000,""score"":2000},{""gameName"":""SAAT"",""highScore"":10490,""score"":10490},{""gameName"":""SpatialCueing"",""highScore"":43130,""score"":43130}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,1
ucsfww0095,1970-01-01T00:00:00.000Z,1970-01-01T00:00:00.000Z,,iOS 12.4.1,-1,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,0,,,,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,0
ucsfww0097,2019-09-12T18:48:25.000Z,2019-09-12T20:53:39.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,4",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":69090,""score"":69090},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":56680,""score"":56680},{""gameName"":""TNT"",""highScore"":181530,""score"":181530},{""gameName"":""SpatialSpan"",""highScore"":2000,""score"":2000},{""gameName"":""SpatialSpanReverse"",""highScore"":2000,""score"":2000},{""gameName"":""SAAT"",""highScore"":21050,""score"":21050},{""gameName"":""SpatialCueing"",""highScore"":42570,""score"":42570}]",FEMALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,972,1
ucsfww0098,2019-09-12T18:50:48.000Z,2019-09-12T20:46:25.000Z,,iOS 12.4.1,8,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,2,"[{""gameName"":""BRT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""TNT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpan"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""FlankerArrow"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""WTNumber"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SAAT"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialCueing"",""lastPlaySession"":0,""playCount"":1},{""gameName"":""SpatialSpanReverse"",""lastPlaySession"":0,""playCount"":1}]","[{""gameName"":""BRT"",""highScore"":41000,""score"":41000},{""gameName"":""WTNumber"",""highScore"":3500,""score"":3500},{""gameName"":""FlankerArrow"",""highScore"":35180,""score"":35180},{""gameName"":""TNT"",""highScore"":157590,""score"":157590},{""gameName"":""SpatialSpan"",""highScore"":3000,""score"":3000},{""gameName"":""SpatialSpanReverse"",""highScore"":1000,""score"":1000},{""gameName"":""SAAT"",""highScore"":13700,""score"":13700},{""gameName"":""SpatialCueing"",""highScore"":31080,""score"":31080}]",MALE,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,1
Ucsfww0099,2019-09-11T21:38:27.000Z,2019-09-11T21:38:27.000Z,,iOS 12.4.1,-1,ACE Explorer,1.11.23,PST,-7,"iPad4,7",Handheld,0,,,,Apple A7 GPU,RIGHT,English,Store,2,0,IPhonePlayer,None,970,0
