"Participant Id","Time Gameplayed Utc","Time Sent Utc","Detail","Condition","Trial Number","FPS Mean","FPS Variance","Finish Status","Session Type","OS Version","Screen Height","Screen Width","Build","Client Time Zone","Device DPI","Device Model","Device Type","Graphics Device Name","I18n","Processor Count","Processor Frequency","Runtime Platform","System Memory Size","Times Finished Game","Color Ink Shown","Color Pressed","Color Word Shown","Correct Button","Late Response","Response Time","Response Window","Trial Type"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","29","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","White","White","Pink","1","1","933","878","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","30","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Green","Green","Green","1","1","800","738","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","31","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Pink","Pink","Pink","1","0","584","818","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","32","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","White","White","White","1","0","684","808","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","33","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Pink","Pink","White","1","0","767","918","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","34","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Orange","Orange","White","1","0","684","908","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","35","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Green","Green","Pink","1","0","750","888","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","36","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","White","White","White","1","0","600","788","Congruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","37","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Pink","Pink","White","1","0","600","858","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","38","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Green","Green","Pink","1","0","600","818","Incongruent"
"atra1bq1cla","2019-12-12T18:48:07.458Z","2019-12-12T18:48:07.458Z","","Word Game","39","107.657722","228.0543","Successful","Real","Windows 7","768","1366","1.13.5sA1","Eastern Standard Time","0","Chrome 78","Desktop","ANGLE (Intel(R) HD Graphics 4000 Direct3D11 vs_5_0 ps_5_0)","English","1","0","WebGLPlayer","512","0","Orange","Orange","Green","1","0","667","768","Incongruent"
