Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,FPS Mean,FPS Variance,Finish Status,Session Type,Finger Used,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game,Blue Distractors,Button Pressed,Correct Button,Cue Rotated,Degree Of Change,Difficulty Level,Late Response,Original Orientation,Red Rectangles,Response Time,Response Window
nsinternal_bl,2020-05-22T17:18:39.781Z,2020-05-22T17:18:39.781Z,,R4B2,9,121.12513,133.06601,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,2,Different,0,0,0,Easy,0,0,4,766,1060
nsinternal_bl,2020-05-22T17:18:39.781Z,2020-05-22T17:18:39.781Z,,R4B2,10,121.389778,149.320938,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,2,Same,1,0,0,Easy,0,0,4,750,1180
nsinternal_bl,2020-05-22T17:18:39.781Z,2020-05-22T17:18:39.781Z,,R4B2,11,121.294785,156.784271,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,2,Different,1,1,0.7853982,Medium,0,0.8552113,4,633,1170
nsinternal_bl,2020-05-22T17:18:21.994Z,2020-05-22T17:18:21.994Z,,R2B2,0,120.678391,71.20365,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,2,Different,1,1,0.7853982,Easy,0,1.69296932,2,550,-1
nsinternal_bl,2020-05-22T17:18:21.994Z,2020-05-22T17:18:21.994Z,,R2B2,1,120.562088,62.8635178,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,2,Different,1,1,0.7853982,Medium,0,2.1991148,2,533,-1
nsinternal_bl,2020-05-22T17:18:21.994Z,2020-05-22T17:18:21.994Z,,R2B2,2,122.449677,78.5965042,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,2,Different,1,1,0.7853982,Medium,0,0.7853982,2,600,-1
nsinternal_bl,2020-05-22T17:18:21.994Z,2020-05-22T17:18:21.994Z,,R2B2,3,120.5261,55.743042,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,2,Different,0,0,0,Medium,0,0,2,734,-1
nsinternal_bl,2020-05-22T17:18:21.994Z,2020-05-22T17:18:21.994Z,,R2B2,4,121.20739,70.995224,Successful,StartingWindow,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,2,Same,1,0,0,Medium,0,0,2,601,-1
nsinternal_clg,2020-05-22T03:20:22.668Z,2020-05-22T03:20:22.668Z,,R2B2,0,40.0271454,82.84668,Successful,StartingWindow,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Different,1,1,0.7853982,Easy,0,2.51327419,2,917,-1
nsinternal_clg,2020-05-22T03:20:22.668Z,2020-05-22T03:20:22.668Z,,R2B2,1,43.03315,90.2722549,Successful,StartingWindow,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Different,1,1,0.7853982,Medium,0,0.575958669,2,717,-1
nsinternal_clg,2020-05-22T03:20:22.668Z,2020-05-22T03:20:22.668Z,,R2B2,2,28.4051723,164.760529,Successful,StartingWindow,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Different,1,1,0.7853982,Medium,0,2.30383468,2,801,-1
nsinternal_clg,2020-05-22T03:20:22.668Z,2020-05-22T03:20:22.668Z,,R2B2,3,46.4201736,67.0525742,Successful,StartingWindow,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Same,1,0,0,Hard,0,0,2,600,-1
nsinternal_clg,2020-05-22T03:20:22.668Z,2020-05-22T03:20:22.668Z,,R2B2,4,38.1785278,67.54772,Successful,StartingWindow,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Same,1,0,0,Hard,0,0,2,783,-1
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B0,0,66.64555,1116.16943,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Different,1,1,0.7853982,Easy,0,1.04719758,2,583,883
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B0,1,85.03588,576.9805,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Different,1,1,0.7853982,Medium,0,0.471238881,2,850,873
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B0,2,87.37396,687.267639,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Different,1,1,0.7853982,Medium,0,1.86750233,2,667,853
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B0,3,83.51277,700.6452,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Same,1,0,0,Hard,0,0,2,634,823
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B0,4,90.38608,619.4446,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Different,1,1,0.7853982,Hard,0,1.83259571,2,734,783
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B0,5,81.99084,467.164734,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Same,1,0,0,Hard,0,0,2,433,733
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B0,6,75.9477539,566.069458,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Same,1,0,0,Hard,0,0,2,467,673
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B0,7,86.80814,401.231384,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Same,0,1,0.7853982,Hard,0,1.41371667,2,550,603
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B0,8,77.18263,483.96048,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Different,1,1,0.7853982,Medium,1,1.88495553,2,700,643
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B0,9,83.05432,586.390747,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Same,1,0,0,Medium,0,0,2,567,723
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B0,10,83.68528,672.028,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Same,1,0,0,Medium,1,0,2,800,713
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B0,11,78.290535,514.307434,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Same,1,0,0,Medium,0,0,2,516,753
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B2,0,88.6775055,494.327,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Different,1,1,0.7853982,Hard,0,2.07694173,2,717,883
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B2,1,77.9578,476.977051,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Same,0,1,0.7853982,Hard,0,1.32645023,2,717,873
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B2,2,79.72439,573.9862,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Same,0,1,0.7853982,Medium,0,2.37364769,2,583,913
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B2,3,87.93441,662.694336,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Different,0,0,0,Medium,1,0,2,1083,993
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B2,4,81.16273,652.127,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Same,1,0,0,Medium,0,0,2,650,1113
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B2,5,80.1448441,523.422668,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Different,0,0,0,Medium,0,0,2,634,1103
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B2,6,80.45796,476.1663,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Different,1,1,0.7853982,Medium,0,1.98967528,2,633,1143
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B2,7,87.86489,583.282166,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Same,1,0,0,Hard,0,0,2,534,1133
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B2,8,73.6109848,402.8571,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Same,0,1,0.7853982,Hard,0,1.32645023,2,467,1113
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B2,9,81.76271,521.6529,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Same,1,0,0,Hard,0,0,2,500,1153
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B2,10,81.0875854,451.004822,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Same,1,0,0,Hard,0,0,2,416,1143
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B2,11,75.48523,310.71283,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Different,1,1,0.7853982,Hard,0,0.8901179,2,566,1123
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B4,0,80.45412,512.4683,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,4,Different,1,1,0.7853982,Hard,0,1.88495553,2,700,883
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B4,1,72.77706,396.743317,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,4,Different,1,1,0.7853982,Hard,0,1.65806282,2,783,873
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B4,2,76.92174,391.60022,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,4,Different,0,0,0,Hard,0,0,2,550,853
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B4,3,82.84866,506.423248,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,4,Different,0,0,0,Medium,0,0,2,799,893
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B4,4,83.96052,444.4833,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,4,Different,0,0,0,Medium,0,0,2,717,973
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B4,5,77.27062,425.154053,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,4,Same,0,1,0.7853982,Easy,0,0.034906585,2,534,1093
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B4,6,83.04564,549.3689,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,4,Different,1,1,0.7853982,Easy,0,1.78023577,2,717,1253
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B4,7,85.89117,291.700958,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,4,Different,1,1,0.7853982,Medium,0,2.40855432,2,834,1243
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B4,8,78.3317,424.302277,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,4,Different,0,0,0,Medium,0,0,2,601,1223
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B4,9,83.71429,389.686859,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,4,Different,1,1,0.7853982,Medium,0,2.25147462,2,667,1263
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B4,10,79.6528244,516.1309,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,4,Same,1,0,0,Hard,0,0,2,533,1253
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R2B4,11,77.6516342,427.79364,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,4,Same,1,0,0,Hard,0,0,2,500,1233
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B0,0,78.61365,412.58,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Different,1,1,0.7853982,Hard,0,0.401425719,4,850,883
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B0,1,85.26452,595.0232,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Same,1,0,0,Hard,0,0,4,433,873
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B0,2,86.49404,311.19104,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Different,1,1,0.7853982,Hard,0,1.93731546,4,533,853
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B0,3,84.8825455,646.6869,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Same,1,0,0,Hard,0,0,4,517,823
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B0,4,80.83112,414.230469,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Same,0,1,0.7853982,Hard,0,0.87266463,4,417,783
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B0,5,85.16333,615.913757,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Same,1,0,0,Hard,0,0,4,516,823
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B0,6,76.0626144,497.922516,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Same,0,1,0.7853982,Hard,0,0.034906585,4,566,813
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B0,7,81.72781,486.17865,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Same,1,0,0,Hard,0,0,4,766,853
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B0,8,90.51095,365.86496,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Different,1,1,0.7853982,Hard,0,2.54818058,4,550,843
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B0,9,89.989296,502.6565,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Same,0,1,0.7853982,Hard,0,0.034906585,4,801,823
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B0,10,85.99394,601.91626,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Same,1,0,0,Hard,0,0,4,767,863
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B0,11,88.3776,494.006775,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,Same,1,0,0,Hard,0,0,4,450,853
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B2,0,80.25123,390.1847,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Different,0,0,0,Hard,1,0,4,900,883
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B2,1,76.40486,361.206543,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Same,0,1,0.7853982,Medium,0,2.42600775,4,467,923
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B2,2,79.32624,532.658752,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Different,1,1,0.7853982,Medium,0,0.5061455,4,867,1003
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B2,3,81.9062042,441.83728,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Different,1,1,0.7853982,Hard,0,2.30383468,4,650,993
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B2,4,82.8301544,410.28302,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Different,0,0,0,Hard,0,0,4,650,973
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B2,5,77.29887,377.856934,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Different,1,1,0.7853982,Medium,1,0.9773844,4,1017,1013
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B2,6,76.6275,359.271484,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Different,0,0,0,Medium,0,0,4,933,1093
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B2,7,74.2808762,429.033569,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Different,1,1,0.7853982,Medium,0,2.024582,4,667,1213
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B2,8,73.72807,370.793152,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Same,0,1,0.7853982,Medium,0,2.338741,4,1016,1203
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B2,9,80.8224,487.1129,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Different,0,0,0,Easy,0,0,4,516,1243
nsinternal_clg,2020-05-22T03:20:42.557Z,2020-05-22T03:20:42.557Z,,R4B2,10,68.7170258,326.8485,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,2,Same,1,0,0,Easy,0,0,4,783,1323
