Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,FPS Mean,FPS Variance,Finish Status,Session Type,Finger Used,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game,Correct Button,Late Response,Position Is Top,Response Time,Response Window,Tap,Trial Accuracy
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,47,118.078133,74.12959,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,0,1,399,2100,Yes,Hit
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,48,118.068542,73.95433,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,49,118.061661,73.77373,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,50,118.061493,73.69738,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,51,118.063019,73.75297,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,0,1,384,2100,Yes,Hit
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,52,118.072296,73.9872,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,53,118.078804,73.98071,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,54,118.0769,73.97416,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,55,118.076263,73.98271,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,56,118.071243,73.9375458,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,57,118.064171,73.85389,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,58,118.062645,73.8854446,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,0,1,333,2100,Yes,Hit
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,59,118.057106,74.0014343,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,60,118.055351,73.97327,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,0,1,400,2100,Yes,Hit
nsinternal_ag,2020-05-19T23:59:19.646Z,2020-05-19T23:59:19.646Z,,Sustained,61,118.060333,73.96348,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,1,0,0,2100,No,Correct Rejection
