Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,FPS Mean,FPS Variance,Finish Status,Session Type,Finger Used,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game,Correct Button,Displayed Cue,First Button,Flanking Cue,Late Response,Response Time,Response Window,Second Button,Trial Type
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,0,118.051308,76.93366,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,616,850,NO,CONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,1,118.0561,77.04437,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,449,840,YES,CONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,2,118.032867,76.88949,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,433,820,YES,CONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,3,118.036934,76.78684,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,567,850,YES,INCONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,4,118.053795,77.00407,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,434,790,NO,CONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,5,118.061172,76.89599,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,600,840,YES,INCONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,6,118.075066,76.79488,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,384,750,YES,CONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,7,118.064461,76.75458,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,566,820,NO,INCONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,8,118.06131,76.87904,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,0,A,NO,B,0,434,790,YES,INCONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,9,118.0674,76.8486938,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,484,830,NO,INCONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,10,118.0834,77.0929,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,433,700,YES,CONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,11,118.070412,76.65698,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,466,640,YES,CONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,12,118.079033,76.50549,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,517,820,NO,INCONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,13,118.048569,76.43903,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,0,A,NO,B,0,433,800,YES,INCONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,14,118.045662,76.3324051,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,483,840,NO,INCONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,15,118.037521,76.01549,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,484,570,YES,CONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,16,118.018478,75.77545,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,517,830,NO,INCONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,17,117.992416,77.43413,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,0,A,YES,A,1,567,490,NO,CONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,18,117.977036,77.97355,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,467,530,NO,CONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,19,117.978653,77.96602,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,0,B,NO,B,1,617,520,YES,CONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,20,117.9708,77.84122,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,616,810,YES,INCONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,21,117.993752,77.55921,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,467,560,NO,CONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,22,117.99012,77.40046,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,517,780,YES,INCONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,23,118.013245,77.4820862,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,467,550,NO,CONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,24,118.025215,77.59566,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,483,530,NO,CONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,25,118.042511,77.66926,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,483,740,YES,INCONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,26,118.055573,77.41868,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,550,690,YES,INCONGRUENT
nsinternal_ag,2020-05-19T23:32:03.764Z,2020-05-19T23:32:03.764Z,,default,27,118.066795,77.12182,Successful,Real,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,417,630,YES,INCONGRUENT
nsinternal_ag,2020-05-19T23:31:44.444Z,2020-05-19T23:31:44.444Z,,default,0,118.36657,75.28011,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,1533,-1,NO,CONGRUENT
nsinternal_ag,2020-05-19T23:31:44.444Z,2020-05-19T23:31:44.444Z,,default,1,118.333214,76.0408,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,784,-1,NO,INCONGRUENT
nsinternal_ag,2020-05-19T23:31:44.444Z,2020-05-19T23:31:44.444Z,,default,2,118.360893,76.1159,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,767,-1,YES,INCONGRUENT
nsinternal_ag,2020-05-19T23:31:44.444Z,2020-05-19T23:31:44.444Z,,default,3,118.280113,75.69564,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,734,-1,YES,INCONGRUENT
nsinternal_ag,2020-05-19T23:31:44.444Z,2020-05-19T23:31:44.444Z,,default,4,118.198227,75.7539444,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,717,-1,YES,CONGRUENT
nsinternal_ag,2020-05-19T23:31:44.444Z,2020-05-19T23:31:44.444Z,,default,5,118.16423,75.25155,Successful,StartingWindow,N/A,Mac OS X 10_15_4,799,1198,1.16.35,PST,0,Safari 13.1,Desktop,Intel(R) UHD Graphics 630,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,533,-1,NO,CONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,0,118.7518,88.7629852,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,466,558,NO,CONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,1,119.020561,92.259,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,367,548,NO,CONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,2,117.4792,101.613014,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,366,528,NO,CONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,3,118.386246,118.563271,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,484,558,YES,INCONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,4,118.440247,82.7850952,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,417,498,NO,CONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,5,118.45237,100.34803,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,450,458,NO,CONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,6,116.810982,67.29058,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,467,548,YES,INCONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,7,117.057823,71.36328,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,0,A,YES,B,1,600,528,NO,INCONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,8,119.261909,143.973328,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,0,B,NO,B,1,417,408,YES,CONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,9,119.020561,92.2590256,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,383,448,YES,CONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,10,117.394196,47.78786,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,367,438,YES,CONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,11,120.561829,86.69867,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,317,568,NO,INCONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,12,116.182739,85.92131,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,0,A,NO,B,0,350,558,YES,INCONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,13,117.013893,47.1402168,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,350,598,YES,INCONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,14,119.7859,84.78189,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,367,418,YES,CONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,15,116.495621,60.355175,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,500,588,YES,INCONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,16,116.361969,80.48415,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,483,568,NO,INCONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,17,118.05114,66.99574,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,384,388,YES,CONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,18,122.232948,114.889465,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,0,B,YES,A,0,316,538,NO,INCONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,19,117.427917,59.40063,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,0,A,YES,A,1,417,348,NO,CONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,20,117.746422,113.783859,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,367,388,NO,CONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,21,117.746246,60.5512848,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,0,A,YES,B,1,583,578,NO,INCONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,22,117.517,79.33937,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,550,658,YES,INCONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,23,120.140633,78.58755,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,0,B,NO,B,1,483,378,YES,CONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,24,118.445282,68.31956,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,484,648,YES,INCONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,25,117.568542,68.6024,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,483,628,NO,INCONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,26,117.986328,61.4040642,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,367,418,YES,CONGRUENT
nsinternal_am,2020-05-25T22:57:35.980Z,2020-05-25T22:57:35.980Z,,default,27,119.723053,93.69092,Successful,Real,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,400,598,NO,INCONGRUENT
nsinternal_am,2020-05-25T22:57:00.338Z,2020-05-25T22:57:00.338Z,,default,0,117.66198,71.2108154,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,516,-1,NO,CONGRUENT
nsinternal_am,2020-05-25T22:57:00.338Z,2020-05-25T22:57:00.338Z,,default,1,118.568108,77.3701859,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,0,A,NO,B,0,400,-1,YES,INCONGRUENT
nsinternal_am,2020-05-25T22:57:00.338Z,2020-05-25T22:57:00.338Z,,default,2,116.312363,75.35338,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,483,-1,YES,INCONGRUENT
nsinternal_am,2020-05-25T22:57:00.338Z,2020-05-25T22:57:00.338Z,,default,3,117.739883,48.12565,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,367,-1,YES,CONGRUENT
nsinternal_am,2020-05-25T22:57:00.338Z,2020-05-25T22:57:00.338Z,,default,4,115.81424,53.6997566,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,0,B,YES,B,0,467,-1,NO,CONGRUENT
nsinternal_am,2020-05-25T22:57:00.338Z,2020-05-25T22:57:00.338Z,,default,5,117.624084,92.8507,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,533,-1,NO,INCONGRUENT
nsinternal_am,2020-05-25T22:57:14.999Z,2020-05-25T22:57:14.999Z,,default,0,118.437675,63.721344,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,467,-1,NO,CONGRUENT
nsinternal_am,2020-05-25T22:57:14.999Z,2020-05-25T22:57:14.999Z,,default,1,119.116051,95.97081,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,500,-1,NO,INCONGRUENT
nsinternal_am,2020-05-25T22:57:14.999Z,2020-05-25T22:57:14.999Z,,default,2,118.584656,84.58345,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,B,NO,A,0,450,-1,YES,INCONGRUENT
nsinternal_am,2020-05-25T22:57:14.999Z,2020-05-25T22:57:14.999Z,,default,3,118.474434,85.84274,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,384,-1,YES,CONGRUENT
nsinternal_am,2020-05-25T22:57:14.999Z,2020-05-25T22:57:14.999Z,,default,4,117.238091,87.12621,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,433,-1,YES,CONGRUENT
nsinternal_am,2020-05-25T22:57:14.999Z,2020-05-25T22:57:14.999Z,,default,5,116.520477,50.74209,Successful,StartingWindow,N/A,Mac OS X 10_13_6,511,1024,1.16.36,PST,0,Safari 12.1,Desktop,Intel Iris Pro OpenGL Engine,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,483,-1,NO,INCONGRUENT
nsinternal_bl,2020-05-22T17:11:49.619Z,2020-05-22T17:11:49.619Z,,default,0,124.321716,59.71858,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,A,YES,A,0,483,625,NO,CONGRUENT
nsinternal_bl,2020-05-22T17:11:49.619Z,2020-05-22T17:11:49.619Z,,default,1,120.239265,84.1273651,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,400,615,YES,CONGRUENT
nsinternal_bl,2020-05-22T17:11:49.619Z,2020-05-22T17:11:49.619Z,,default,2,120.897896,82.83511,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,B,NO,B,0,450,595,YES,CONGRUENT
nsinternal_bl,2020-05-22T17:11:49.619Z,2020-05-22T17:11:49.619Z,,default,3,120.804092,89.46454,Successful,Real,N/A,Mac OS X 10_15_4,725,1065,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Plus Graphics 655,English,1,0,WebGLPlayer,256,0,1,A,YES,B,0,467,625,NO,INCONGRUENT
