Participant Id,Time Gameplayed Utc,Time Sent Utc,Detail,Condition,Trial Number,FPS Mean,FPS Variance,Finish Status,Session Type,Finger Used,OS Version,Screen Height,Screen Width,Build,Client Time Zone,Device DPI,Device Model,Device Type,Graphics Device Name,I18n,Processor Count,Processor Frequency,Runtime Platform,System Memory Size,Times Finished Game,Correct Button,Inter Time Interval,Late Response,Response Time,Response Window
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Right,12,115.671883,168.375061,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,1,317,226
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Right,13,119.036072,75.25291,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1100,0,266,266
nsinternal_clg,2020-05-21T19:09:18.689Z,2020-05-21T19:09:18.689Z,,Right,14,113.630005,111.067787,Successful,Real,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1000,0,300,346
nsinternal_clg,2020-05-21T19:08:57.959Z,2020-05-21T19:08:57.959Z,,Left,0,114.672745,169.867477,Successful,StartingWindow,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,0,401,-1
nsinternal_clg,2020-05-21T19:08:57.959Z,2020-05-21T19:08:57.959Z,,Left,1,119.07074,90.53484,Successful,StartingWindow,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,800,0,250,-1
nsinternal_clg,2020-05-21T19:08:57.959Z,2020-05-21T19:08:57.959Z,,Left,2,121.112846,63.088047,Successful,StartingWindow,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1000,0,367,-1
nsinternal_clg,2020-05-21T19:08:57.959Z,2020-05-21T19:08:57.959Z,,Left,3,120.701447,80.57018,Successful,StartingWindow,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,0,266,-1
nsinternal_clg,2020-05-21T19:08:57.959Z,2020-05-21T19:08:57.959Z,,Left,4,119.890465,108.556908,Successful,StartingWindow,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1100,0,267,-1
nsinternal_clg,2020-05-21T19:08:57.959Z,2020-05-21T19:08:57.959Z,,Right,0,117.266563,230.936661,Successful,StartingWindow,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,0,233,-1
nsinternal_clg,2020-05-21T19:08:57.959Z,2020-05-21T19:08:57.959Z,,Right,1,118.83625,118.246445,Successful,StartingWindow,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1000,0,500,-1
nsinternal_clg,2020-05-21T19:08:57.959Z,2020-05-21T19:08:57.959Z,,Right,2,121.126694,81.088974,Successful,StartingWindow,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,0,250,-1
nsinternal_clg,2020-05-21T19:08:57.959Z,2020-05-21T19:08:57.959Z,,Right,3,120.9171,84.01151,Successful,StartingWindow,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,800,0,266,-1
nsinternal_clg,2020-05-21T19:08:57.959Z,2020-05-21T19:08:57.959Z,,Right,4,119.843414,69.9631653,Successful,StartingWindow,N/A,Mac OS X 10_14_6,748,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1100,0,317,-1
nsinternal_kb,2020-05-25T07:32:55.333Z,2020-05-25T07:32:55.333Z,,Left,0,120.593689,62.8903275,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,0,1134,-1
nsinternal_kb,2020-05-25T07:32:55.333Z,2020-05-25T07:32:55.333Z,,Left,1,119.673561,73.2182159,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1000,0,433,-1
nsinternal_kb,2020-05-25T07:32:55.333Z,2020-05-25T07:32:55.333Z,,Left,2,121.076767,59.77517,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,800,0,0,-1
nsinternal_kb,2020-05-25T07:32:55.333Z,2020-05-25T07:32:55.333Z,,Left,3,120.108116,73.51204,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,0,16883,-1
nsinternal_kb,2020-05-25T07:32:55.333Z,2020-05-25T07:32:55.333Z,,Left,4,120.407852,81.7925339,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,1100,0,0,-1
nsinternal_kb,2020-05-25T07:32:55.333Z,2020-05-25T07:32:55.333Z,,Right,0,120.408,96.9573441,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1100,0,750,-1
nsinternal_kb,2020-05-25T07:32:55.333Z,2020-05-25T07:32:55.333Z,,Right,1,120.356392,97.0327759,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,800,0,3283,-1
nsinternal_kb,2020-05-25T07:32:55.333Z,2020-05-25T07:32:55.333Z,,Right,2,119.282761,148.490982,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,1200,0,0,-1
nsinternal_kb,2020-05-25T07:32:55.333Z,2020-05-25T07:32:55.333Z,,Right,3,120.681053,76.0580139,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,0,600,-1
nsinternal_kb,2020-05-25T07:32:55.333Z,2020-05-25T07:32:55.333Z,,Right,4,120.293709,76.88612,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1000,0,966,-1
nsinternal_kb,2020-05-25T07:31:43.619Z,2020-05-25T07:31:43.619Z,,Left,0,120.187279,58.85618,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,800,0,8267,-1
nsinternal_kb,2020-05-25T07:31:43.619Z,2020-05-25T07:31:43.619Z,,Left,1,119.816559,65.10236,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,1100,0,0,-1
nsinternal_kb,2020-05-25T07:31:43.619Z,2020-05-25T07:31:43.619Z,,Left,2,119.499313,68.00313,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,1000,0,0,-1
nsinternal_kb,2020-05-25T07:31:43.619Z,2020-05-25T07:31:43.619Z,,Left,3,119.51239,90.62595,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,0,817,-1
nsinternal_kb,2020-05-25T07:31:43.619Z,2020-05-25T07:31:43.619Z,,Left,4,119.543045,86.07128,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,0,9650,-1
nsinternal_kb,2020-05-25T07:31:43.619Z,2020-05-25T07:31:43.619Z,,Right,0,120.041336,67.9142761,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1100,0,1000,-1
nsinternal_kb,2020-05-25T07:31:43.619Z,2020-05-25T07:31:43.619Z,,Right,1,120.163277,62.3502121,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,0,2533,-1
nsinternal_kb,2020-05-25T07:31:43.619Z,2020-05-25T07:31:43.619Z,,Right,2,120.364311,62.5031548,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,1000,0,0,-1
nsinternal_kb,2020-05-25T07:31:43.619Z,2020-05-25T07:31:43.619Z,,Right,3,120.1577,67.73584,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,0,5451,-1
nsinternal_kb,2020-05-25T07:31:43.619Z,2020-05-25T07:31:43.619Z,,Right,4,119.846191,89.12194,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,800,0,0,-1
nsinternal_kb,2020-05-25T07:34:49.001Z,2020-05-25T07:34:49.001Z,,Left,0,118.666634,98.4845,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,0,400,-1
nsinternal_kb,2020-05-25T07:34:49.001Z,2020-05-25T07:34:49.001Z,,Left,1,119.9542,61.40522,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,800,0,316,-1
nsinternal_kb,2020-05-25T07:34:49.001Z,2020-05-25T07:34:49.001Z,,Left,2,118.989395,97.03125,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1100,0,316,-1
nsinternal_kb,2020-05-25T07:34:49.001Z,2020-05-25T07:34:49.001Z,,Left,3,118.363289,74.88875,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1000,0,317,-1
nsinternal_kb,2020-05-25T07:34:49.001Z,2020-05-25T07:34:49.001Z,,Left,4,116.406075,135.186325,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,0,466,-1
nsinternal_kb,2020-05-25T07:34:49.001Z,2020-05-25T07:34:49.001Z,,Right,0,120.253479,55.83092,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1100,0,500,-1
nsinternal_kb,2020-05-25T07:34:49.001Z,2020-05-25T07:34:49.001Z,,Right,1,119.150536,69.583725,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1000,0,350,-1
nsinternal_kb,2020-05-25T07:34:49.001Z,2020-05-25T07:34:49.001Z,,Right,2,118.549522,97.74875,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,0,317,-1
nsinternal_kb,2020-05-25T07:34:49.001Z,2020-05-25T07:34:49.001Z,,Right,3,121.020241,80.09918,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,800,0,283,-1
nsinternal_kb,2020-05-25T07:34:49.001Z,2020-05-25T07:34:49.001Z,,Right,4,118.242348,75.6712646,Successful,StartingWindow,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,0,433,-1
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Left,0,117.517876,142.449875,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,1000,0,0,417
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Left,1,116.5612,136.278931,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,800,1,650,457
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Left,2,113.721062,204.865875,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,1,733,537
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Left,3,114.270775,214.292313,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,1,1133,657
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Left,4,115.090775,212.236267,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1100,1,1033,817
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Left,5,112.654526,218.574234,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1100,0,383,1017
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Left,6,114.039291,213.835449,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,0,684,1007
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Left,7,115.25029,160.9578,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,800,0,533,987
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Left,8,116.579475,194.6979,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,1,1467,957
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Left,9,116.09713,189.1583,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1000,1,1967,997
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Left,10,113.2041,215.175385,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,1,1350,1077
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Left,11,112.955933,249.405136,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1000,0,450,1197
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Left,12,113.12516,247.636414,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1100,0,950,1187
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Left,13,113.530518,235.680756,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,800,1,1950,1167
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Left,14,114.816696,228.404037,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,1200,0,0,1207
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Left,15,111.507904,271.34256,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,1100,0,0,1287
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Right,0,118.426826,131.457367,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1100,1,900,417
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Right,1,119.3834,90.3406448,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,900,0,0,457
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Right,2,118.69381,100.270622,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1000,1,817,537
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Right,3,118.549,119.269043,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,1,817,657
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Right,4,119.204071,104.77095,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,800,0,333,817
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Right,5,119.187057,159.659531,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,800,0,600,807
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Right,6,118.996269,90.6013947,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,1100,0,0,787
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Right,7,118.956314,155.952835,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1000,1,1700,827
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Right,8,118.310478,132.563782,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,900,0,800,907
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Right,9,120.347107,114.777039,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,1,1067,897
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Right,10,118.142029,160.451859,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1100,0,933,937
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Right,11,119.602348,137.8091,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,800,0,0,927
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Right,12,118.428848,154.351166,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1200,1,1816,967
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Right,13,118.756096,142.16243,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,900,0,0,1047
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Right,14,116.512817,181.142548,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,1,1000,1,1333,1167
nsinternal_kb,2020-05-25T07:35:10.345Z,2020-05-25T07:35:10.345Z,,Right,15,116.785583,162.152817,Successful,Real,N/A,Mac OS X 10_14_6,612,1198,1.16.36,GMT,0,Chrome 83,Desktop,Intel(R) Iris(TM) Graphics 6100,English,1,0,WebGLPlayer,256,0,0,900,0,0,1327
nsinternal_ma,2020-05-22T19:19:34.804Z,2020-05-22T19:19:34.804Z,,Left,0,116.239052,120.078804,Successful,StartingWindow,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,1100,0,350,-1
nsinternal_ma,2020-05-22T19:19:34.804Z,2020-05-22T19:19:34.804Z,,Left,1,120.8912,57.9619,Successful,StartingWindow,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,900,0,366,-1
nsinternal_ma,2020-05-22T19:19:34.804Z,2020-05-22T19:19:34.804Z,,Left,2,112.266327,132.967087,Successful,StartingWindow,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,1000,0,317,-1
nsinternal_ma,2020-05-22T19:19:34.804Z,2020-05-22T19:19:34.804Z,,Left,3,117.706383,115.097664,Successful,StartingWindow,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,1200,0,283,-1
nsinternal_ma,2020-05-22T19:19:34.804Z,2020-05-22T19:19:34.804Z,,Left,4,117.407516,157.1966,Successful,StartingWindow,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,800,0,283,-1
nsinternal_ma,2020-05-22T19:19:34.804Z,2020-05-22T19:19:34.804Z,,Right,0,115.401772,122.489105,Successful,StartingWindow,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,1000,0,317,-1
nsinternal_ma,2020-05-22T19:19:34.804Z,2020-05-22T19:19:34.804Z,,Right,1,113.6241,177.4352,Successful,StartingWindow,N/A,Mac OS X 10_13_6,699,1198,1.16.36,Pacific Standard Time,0,Chrome 81,Desktop,Intel(R) HD Graphics 6000,English,1,0,WebGLPlayer,256,0,1,800,0,266,-1
