"","TIME:","2017-09-13T10:52:12-0700","",""
"","USER ID:","ADMIN-UCSF-cp006","",""
"","User Name:","cp015","",""
"","User Age:","9","",""
"","User Grade:","4","",""
"","User Gender:","FEMALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","83","",""
"","Test Type:","Real","",""
"","Build Number:","17","",""
"","OS Version:","10.2.1","",""
"","Device Type:","iPad Mini 2nd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 20;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 500;
    "P-Start" = 1500;
    Practice = 5;
    Start = 500;
    TRI = 200;
}","",""
"Right",
"Correct Button","Response Window","Response Time","Inter Time Interval","Late Response",
"1","500","297.1929907798767","500","0",
"1","490","337.9210233688354","500","0",
"1","480","452.2849917411804","500","0",
"1","460","318.7429904937744","500","0",
"1","420","292.4919724464417","500","0",
"0","340","356.8629622459412","500","1",
"1","380","256.7780017852783","500","0",
"1","370","277.2349715232849","500","0",
"1","360","250.4889965057373","500","0",
"1","340","224.6960401535034","500","0",
"0","300","335.3070020675659","500","1",
"1","340","286.0519886016846","500","0",
"0","330","399.4689583778381","500","1",
"1","370","204.2489647865295","500","0",
"1","360","184.9440336227417","500","0",
"0","350","77.9229998588562","500","1",
"1","390","288.053035736084","500","0",
"1","380","272.7980017662048","500","0",
"1","370","253.1599998474121","500","0",
"1","350","349.4580388069153","500","0",






