"","TIME:","2017-09-07T15:28:51-0700","",""
"","USER ID:","ADMIN-UCSF-te101","",""
"","User Name:","Test101","",""
"","User Age:","9","",""
"","User Grade:","4","",""
"","User Gender:","FEMALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","88","",""
"","Test Type:","Practice","",""
"","Build Number:","17","",""
"","OS Version:","10.3.2","",""
"","Device Type:","iPad Mini 2nd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 25;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 1500;
    "P-Start" = 1500;
    Practice = 8;
    Start = 1000;
    TRI = 200;
}","",""
"Feature_12",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"0","1000","1","1191.820979118347","1",
"1","1040","1","812.6190304756165","0",
"1","1030","0","794.7770357131958","0",
"1","1020","1","664.6289825439453","0",
"1","1000","0","687.2000098228455","0",
"1","960","1","520.3189849853516","0",
"1","880","0","778.6439657211304","0",
"0","720","1","778.656005859375","1",
"1","760","0","593.0910110473633","0",
"0","750","0","829.3799757957458","1",
"1","790","1","743.0319786071777","0",
"1","780","1","742.991030216217","0",
"1","770","1","673.9799976348877","0",
"0","750","1","834.9949717521667","1",
"1","790","0","610.1619601249695","0",
"1","780","0","775.9749889373779","0",
"1","770","0","728.5339832305908","0",
"1","750","0","657.5919985771179","0",
"0","710","0","729.3519973754883","1",
"1","750","1","709.9890112876892","0",
"0","740","1","807.886004447937","1",
"1","780","0","622.9439973831177","0",
"0","770","1","858.5329651832581","1",
"1","810","1","592.7120447158813","0",
"1","800","0","526.9680023193359","0",


"Conjunction_12",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"0","1000","0","1038.572013378143","1",
"1","1040","1","999.6549487113953","0",
"0","1030","0","817.7580237388611","0",
"1","1070","1","538.998007774353","0",
"1","1060","0","1025.960028171539","0",
"1","1050","0","886.9919776916504","0",
"0","1030","1","1139.564037322998","1",
"0","1070","0","1372.446954250336","1",
"0","1110","1","N/A","1",
"1","1190","1","706.8350315093994","0",
"0","1180","0","1503.445029258728","1",
"1","1220","1","985.787034034729","0",
"1","1210","0","688.1470084190369","0",
"0","1200","1","1155.14200925827","0",
"1","1240","1","1019.641041755676","0",
"1","1230","0","820.1999664306641","0",
"0","1220","1","1223.038971424103","1",
"0","1260","1","N/A","1",
"1","1300","0","817.9450035095215","0",
"1","1290","0","903.9590358734131","0",
"1","1280","1","964.4429683685303","0",
"1","1260","1","534.2369675636292","0",
"0","1220","0","1436.05101108551","1",
"0","1260","0","868.1300282478333","0",
"1","1300","1","1073.417007923126","0",






"","TIME:","2017-10-02T13:15:19-0700","",""
"","USER ID:","ADMIN-UCSF-pe570","",""
"","User Name:","pe570","",""
"","User Age:","11","",""
"","User Grade:","6","",""
"","User Gender:","FEMALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","88","",""
"","Test Type:","Real","",""
"","Build Number:","17","",""
"","OS Version:","10.3.2","",""
"","Device Type:","iPad Mini 2nd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 25;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 1500;
    "P-Start" = 1500;
    Practice = 8;
    Start = 1000;
    TRI = 200;
}","",""
"Feature_12",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"0","1000","0","983.3120107650757","0",
"0","1040","1","1333.202004432678","1",
"0","1080","1","1086.085021495819","1",
"0","1160","0","766.3400173187256","0",
"0","1320","1","896.9099521636963","0",
"0","1640","1","1233.745992183685","0",
"1","2280","1","998.769998550415","0",
"0","2270","0","699.7810006141663","0",
"1","2310","0","816.7259693145752","0",
"0","2300","1","585.0709676742554","0",
"1","2340","1","732.6450347900391","0",
"0","2330","0","1485.631942749023","0",
"0","2370","1","1018.873989582062","0",
"0","2410","0","630.9450268745422","0",
"1","2490","0","916.7889952659607","0",
"1","2480","1","748.196005821228","0",
"0","2470","0","695.9389448165894","0",
"1","2510","1","951.0499835014343","0",
"0","2500","1","849.5160341262817","0",
"1","2540","1","697.704017162323","0",
"0","2530","0","777.5520086288452","0",
"0","2570","0","328.1739950180054","0",
"1","2610","0","663.4300351142883","0",
"1","2600","0","1198.020994663239","0",
"0","2590","1","1119.129002094269","0",


"Feature_4",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"0","1000","0","1037.817001342773","1",
"0","1040","1","491.8630123138428","0",
"1","1080","1","539.0509963035583","0",
"1","1070","1","539.8480296134949","0",
"0","1060","0","519.7470188140869","0",
"0","1100","1","656.4619541168213","0",
"0","1140","0","677.3779988288879","0",
"1","1220","1","636.588990688324","0",
"1","1210","1","656.7249894142151","0",
"0","1200","0","904.9350023269653","0",
"1","1240","0","618.7349557876587","0",
"1","1230","1","890.3669714927673","0",
"0","1220","1","918.9239740371704","0",
"0","1260","0","488.4649515151978","0",
"0","1300","1","886.3279819488525","0",
"1","1380","0","753.1880140304565","0",
"0","1370","1","670.1449751853943","0",
"0","1410","0","972.599983215332","0",
"0","1450","0","903.7100076675415","0",
"1","1530","0","952.223002910614","0",
"0","1520","1","570.6939697265625","0",
"1","1560","1","1252.779006958008","0",
"0","1550","0","969.1740274429321","0",
"1","1590","0","551.5240430831909","0",
"0","1580","1","932.3689937591553","0",


"Conjunction_4",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"1","1000","0","665.5129790306091","0",
"0","990","0","N/A","1",
"0","1030","0","1184.576988220215","1",
"1","1070","1","806.5469861030579","0",
"1","1060","1","957.8039646148682","0",
"1","1050","1","717.5329923629761","0",
"1","1030","1","588.9389514923096","0",
"1","990","1","722.3330140113831","0",
"0","910","0","1024.589002132416","1",
"0","950","1","877.8229951858521","0",
"1","990","1","646.9379663467407","0",
"0","980","1","774.8680114746094","0",
"0","1020","0","493.9239621162415","0",
"0","1060","1","661.5100502967834","0",
"0","1140","0","660.5079770088196","0",
"0","1300","0","875.6459951400757","0",
"1","1620","0","825.4299759864807","0",
"1","1610","0","658.7550044059753","0",
"1","1600","0","703.5499811172485","0",
"0","1580","1","589.6779894828796","0",
"0","1620","1","758.5960030555725","0",
"1","1660","1","1274.89697933197","0",
"0","1650","0","872.3379969596863","0",
"1","1690","0","824.3669867515564","0",
"0","1680","1","642.0249938964844","0",


"Conjunction_12",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"0","1000","0","1191.65301322937","1",
"0","1040","0","1239.193022251129","1",
"1","1080","1","775.0729918479919","0",
"0","1070","0","1505.656003952026","1",
"0","1110","1","N/A","1",
"1","1150","0","747.3819851875305","0",
"0","1140","1","699.3260383605957","0",
"1","1180","1","554.410994052887","0",
"1","1170","1","849.714994430542","0",
"0","1160","1","825.0499963760376","0",
"1","1200","1","666.7609810829163","0",
"0","1190","0","973.6670255661011","0",
"1","1230","0","1004.859983921051","0",
"1","1220","0","686.4160299301147","0",
"1","1210","0","664.2379760742188","0",
"1","1190","0","815.0280117988586","0",
"0","1150","1","741.8479919433594","0",
"1","1190","1","751.8140077590942","0",
"0","1180","0","772.570013999939","0",
"0","1220","0","914.9390459060669","0",
"0","1260","1","585.7880115509033","0",
"0","1340","0","866.7020201683044","0",
"1","1500","1","837.2480273246765","0",
"1","1490","1","1157.047033309937","0",
"1","1480","1","671.0929870605469","0",






"","TIME:","2017-10-03T09:25:31-0700","",""
"","USER ID:","ADMIN-UCSF-pe589","",""
"","User Name:","pe589","",""
"","User Age:","11","",""
"","User Grade:","6","",""
"","User Gender:","FEMALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","88","",""
"","Test Type:","Real","",""
"","Build Number:","17","",""
"","OS Version:","10.3.2","",""
"","Device Type:","iPad Mini 2nd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 25;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 1500;
    "P-Start" = 1500;
    Practice = 8;
    Start = 1000;
    TRI = 200;
}","",""
"Feature_12",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"1","1000","1","785.2889895439148","0",
"1","990","0","699.8090147972107","0",
"0","980","0","999.8160004615784","1",
"1","1020","0","865.1570081710815","0",
"1","1010","1","789.0819907188416","0",
"1","1000","1","776.6990065574646","0",
"0","980","1","1285.33399105072","1",
"1","1020","1","817.9969787597656","0",
"1","1010","0","751.4979839324951","0",
"1","1000","0","811.0359907150269","0",
"1","980","1","842.4229621887207","0",
"1","940","1","867.9749965667725","0",
"0","860","0","944.5370435714722","1",
"1","900","0","848.4740257263184","0",
"1","890","1","777.3140072822571","0",
"1","880","1","824.0300416946411","0",
"0","860","0","1349.786043167114","1",
"1","900","1","816.7589902877808","0",
"0","890","0","933.417022228241","1",
"0","930","0","565.97501039505","0",
"0","970","1","699.292004108429","0",
"1","1050","1","897.2389698028564","0",
"1","1040","1","828.5360336303711","0",
"1","1030","0","830.033004283905","0",
"1","1010","0","858.6519956588745","0",


"Feature_4",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"1","1000","1","803.6490082740784","0",
"1","990","1","897.487998008728","0",
"1","980","1","832.6070308685303","0",
"1","960","1","780.6400060653687","0",
"1","920","0","824.379026889801","0",
"0","840","1","896.2969779968262","1",
"1","880","0","686.989963054657","0",
"1","870","0","868.6980009078979","0",
"0","860","1","937.483012676239","1",
"1","900","1","804.2089939117432","0",
"0","890","1","974.2410182952881","1",
"1","930","1","792.0470237731934","0",
"0","920","0","1020.698964595795","1",
"1","960","0","798.533022403717","0",
"1","950","0","838.3610248565674","0",
"1","940","0","800.5970120429993","0",
"1","920","0","740.5759692192078","0",
"1","880","0","600.2960205078125","0",
"0","800","1","886.0059976577759","1",
"1","840","0","753.4210085868835","0",
"0","830","0","835.9289765357971","1",
"1","870","1","687.641978263855","0",
"0","860","1","1485.194027423859","1",
"0","900","0","900.0920057296753","1",
"1","940","1","534.5480442047119","0",


"Conjunction_4",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"0","1000","0","N/A","1",
"0","1040","1","1437.994956970215","1",
"0","1080","0","1196.579992771149","1",
"0","1160","1","1192.546010017395","1",
"0","1320","1","897.7850079536438","0",
"1","1640","1","1294.632971286774","0",
"0","1630","1","1260.380029678345","0",
"1","1670","1","886.4560127258301","0",
"1","1660","0","819.1810250282288","0",
"1","1650","1","1113.599002361298","0",
"1","1630","1","858.3450317382812","0",
"1","1590","0","1145.925998687744","0",
"1","1510","0","1062.076985836029","0",
"0","1350","0","N/A","1",
"0","1390","0","764.1670107841492","0",
"1","1430","0","1311.863005161285","0",
"1","1420","1","1224.481999874115","0",
"1","1410","1","1391.97701215744","0",
"1","1390","0","1338.414013385773","0",
"1","1350","1","859.6090078353882","0",
"1","1270","0","1196.012020111084","0",
"1","1110","1","622.717022895813","0",
"0","790","1","920.153021812439","1",
"1","830","0","785.9469652175903","0",
"0","820","0","1026.262044906616","1",


"Conjunction_12",
"Correct Button","Response Window","Position Is Top","Response Time","Late Response",
"0","1000","0","N/A","1",
"0","1040","1","698.3850002288818","0",
"1","1080","1","920.3639626502991","0",
"1","1070","0","790.5510067939758","0",
"0","1060","1","1224.335014820099","1",
"0","1100","0","N/A","1",
"0","1140","1","1379.818022251129","1",
"0","1220","1","884.4490051269531","0",
"0","1380","1","1453.134953975677","1",
"1","1700","0","720.088005065918","0",
"1","1690","1","905.2789807319641","0",
"0","1680","1","N/A","1",
"0","1720","0","1597.330033779144","0",
"1","1760","1","1563.870966434479","0",
"1","1750","1","949.8220086097717","0",
"0","1740","1","1066.524028778076","0",
"1","1780","0","1604.663014411926","0",
"1","1770","1","1305.44900894165","0",
"1","1760","0","1452.582955360413","0",
"0","1740","0","1669.665992259979","0",
"1","1780","0","1622.232019901276","0",
"1","1770","0","1102.814018726349","0",
"0","1760","0","N/A","1",
"0","1800","0","N/A","0",
"1","1840","1","1113.924980163574","0",






