"","TIME:","2017-09-08T09:37:39-0700","",""
"","USER ID:","ADMIN-UCSF-bo025","",""
"","User Name:","bo025","",""
"","User Age:","9","",""
"","User Grade:","4","",""
"","User Gender:","FEMALE","",""
"","User Handedness:","RIGHT","",""
"","iPad Number:","21","",""
"","Test Type:","Real","",""
"","Build Number:","17","",""
"","OS Version:","10.2.1","",""
"","Device Type:","iPad Mini 3rd Gen", "",""
"","ADAPTIVITY:","YES","",""
"Game Settings:","{
    Actual = 40;
    Adaptive = 1;
    ITI = 1000;
    MaxInterval = 600;
    "P-Start" = 1500;
    Practice = 5;
    Start = 600;
    TRI = 200;
}","",""
"Sustained",
"Correct Button","Response Window","Trial Accuracy","Position Is Top","Response Time","Late Response",
"1","420","Hit","1","385.8199715614319","0",
"1","410","Hit","1","353.4910082817078","0",
"1","400","Correct Rejection","0","0","N/A",
"1","400","Hit","1","337.0350003242493","0",
"1","380","Correct Rejection","0","0","N/A",
"1","380","Hit","1","320.8159804344177","0",
"1","340","Correct Rejection","0","0","N/A",
"1","340","Hit","1","319.9340105056763","0",
"0","260","Miss","1","351.0019779205322","0",
"1","300","Hit","1","267.9699659347534","0",
"0","290","Miss","1","338.8919830322266","0",
"1","330","Hit","1","279.0629863739014","0",
"1","320","Hit","1","316.8110251426697","0",
"1","310","Correct Rejection","0","0","N/A",
"1","310","Correct Rejection","0","0","N/A",
"1","310","Correct Rejection","0","0","N/A",
"0","310","Miss","1","378.6779642105103","0",
"1","350","Hit","1","275.4019498825073","0",


"Impulsive",
"Correct Button","Response Window","Trial Accuracy","Position Is Top","Response Time","Late Response",
"1","600","Correct Rejection","0","0","N/A",
"1","600","Hit","1","396.6000080108643","0",
"1","590","Hit","1","298.5630035400391","0",
"1","580","Correct Rejection","0","0","N/A",
"1","580","Correct Rejection","0","0","N/A",
"1","580","Correct Rejection","0","0","N/A",
"1","580","Correct Rejection","0","0","N/A",
"1","580","Hit","1","264.5039558410645","0",
"1","560","Hit","1","349.6819734573364","0",
"1","520","Correct Rejection","0","0","N/A",
"1","520","Correct Rejection","0","0","N/A",
"1","520","Correct Rejection","0","0","N/A",
"1","520","Hit","1","194.9819922447205","0",
"1","440","Correct Rejection","0","0","N/A",
"1","440","Correct Rejection","0","0","N/A",
"1","440","Correct Rejection","0","0","N/A",
"1","440","Correct Rejection","0","0","N/A",
"1","440","Hit","1","306.2329888343811","0",
"1","280","Correct Rejection","0","0","N/A",
"1","280","Hit","1","271.6019749641418","0",
"1","150","Correct Rejection","0","0","N/A",
"1","150","Correct Rejection","0","0","N/A",
"1","150","Correct Rejection","0","0","N/A",
"1","150","Correct Rejection","0","0","N/A",
"1","150","Correct Rejection","0","0","N/A",
"1","150","Correct Rejection","0","0","N/A",
"0","150","Miss","1","404.1019678115845","0",
"1","190","Correct Rejection","0","0","N/A",
"1","190","Correct Rejection","0","0","N/A",
"1","190","Correct Rejection","0","0","N/A",
"0","190","Miss","1","309.4409704208374","0",
"1","230","Correct Rejection","0","0","N/A",
"1","230","Correct Rejection","0","0","N/A",
